name,cost,duration_days,prepayment
Миграция нагрузочного тестирования на основе существующего решения,74500.00,9,22300.00
Разработка панели администратора (SaaS),1150000.00,85,425600.00
Развёртывание DevOps-пайплайна,313000.00,22,90600.00
Настройка веб-приложения на основе существующего решения,21500.00,2,10700.00
Тестирование облачной инфраструктуры на основе существующего решения,348500.00,39,88300.00
Развёртывание ERP-системы (SaaS),333500.00,30,111700.00
Внедрение сети доставки контента под ключ,434000.00,41,145500.00
Аудит веб-приложения (SaaS),189500.00,24,91200.00
Внедрение платёжного модуля (Enterprise),802500.00,82,239100.00
Интеграция корпоративного портала,601500.00,50,210500.00
Интеграция мобильного приложения (SaaS),472000.00,60,197000.00
Сопровождение панели администратора (SaaS),29500.00,4,12700.00
Настройка веб-приложения (Enterprise),98500.00,11,34200.00
Проектирование ERP-системы с нуля,453500.00,34,197300.00
Тестирование системы аналитики (SaaS),37000.00,3,12000.00
Консультация корпоративного портала (MVP),62500.00,5,29000.00
Оптимизация чат-бота (Enterprise),456000.00,52,212200.00
Оптимизация базы данных под ключ,259500.00,19,101000.00
Развёртывание чат-бота (MVP),309000.00,40,129100.00
Тестирование облачной инфраструктуры (SaaS),200500.00,21,52600.00
