name,cost,duration_days,prepayment
Консультация платёжного модуля (SaaS),69000.00,7,19200.00
Оптимизация мобильного приложения (Enterprise),225000.00,19,87400.00
Консультация системы аутентификации (SaaS),7000.00,1,3200.00
Разработка чат-бота с нуля,1185500.00,126,566900.00
Аудит нагрузочного тестирования на основе существующего решения,45000.00,4,17700.00
Аудит системы управления задачами (MVP),251500.00,21,107900.00
Настройка системы аутентификации (POC),135000.00,14,51300.00
Разработка системы мониторинга (POC),1354500.00,104,657600.00
Оптимизация сети доставки контента под ключ,54500.00,5,21900.00
Миграция системы аутентификации на основе существующего решения,272000.00,27,113300.00
Аудит микросервисной архитектуры на основе существующего решения,192500.00,24,87200.00
Тестирование системы аутентификации на основе существующего решения,157500.00,14,44300.00
Развёртывание микросервисной архитектуры (MVP),125000.00,10,46700.00
Тестирование системы резервного копирования,143000.00,16,37100.00
Проектирование системы управления задачами (MVP),353000.00,39,155600.00
Аудит DevOps-пайплайна (POC),293000.00,24,74800.00
Тестирование CRM-системы (Enterprise),321500.00,23,153100.00
Проектирование системы управления задачами под ключ,612000.00,67,278100.00
Аудит системы мониторинга (POC),295000.00,35,80300.00
Консультация мобильного приложения на основе существующего решения,26000.00,2,7400.00
Сопровождение системы аутентификации,111000.00,8,33100.00
Развёртывание системы управления задачами,319500.00,26,152200.00
Развёртывание системы аналитики (MVP),429500.00,51,210100.00
Оптимизация сети доставки контента,56500.00,6,17700.00
Тестирование веб-приложения на основе существующего решения,38500.00,3,13400.00
Тестирование системы управления задачами (POC),126000.00,9,49900.00
Миграция нагрузочного тестирования (MVP),173000.00,16,83200.00
Проектирование API-сервиса (MVP),342000.00,28,95100.00
Внедрение системы мониторинга на основе существующего решения,1122500.00,120,374100.00
Проектирование ERP-системы (Enterprise),568500.00,52,146100.00
Оптимизация панели администратора (MVP),330500.00,27,160300.00
Тестирование системы резервного копирования под ключ,322000.00,24,85100.00
Тестирование корпоративного портала под ключ,173500.00,21,66300.00
Разработка мобильного приложения (Enterprise),918500.00,102,268200.00
Оптимизация CRM-системы,283000.00,24,87300.00
Аудит корпоративного портала (POC),299500.00,39,98200.00
Тестирование сети доставки контента (MVP),385000.00,42,167600.00
Сопровождение платёжного модуля (POC),21000.00,2,9100.00
Интеграция панели администратора на основе существующего решения,945000.00,115,466000.00
Тестирование системы резервного копирования (SaaS),344000.00,32,105500.00
Интеграция микросервисной архитектуры,406500.00,37,133600.00
Разработка микросервисной архитектуры (MVP),316500.00,36,119100.00
Разработка ERP-системы на основе существующего решения,368000.00,26,179200.00
Интеграция мобильного приложения (MVP),463500.00,59,193800.00
Консультация системы аналитики с нуля,44500.00,3,20300.00
Тестирование мобильного приложения под ключ,211000.00,15,73800.00
Миграция мобильного приложения (SaaS),377500.00,41,103400.00
Оптимизация системы резервного копирования с нуля,467500.00,52,215900.00
Разработка базы данных на основе существующего решения,559500.00,64,148100.00
Развёртывание CRM-системы с нуля,252000.00,24,115400.00
Оптимизация микросервисной архитектуры (SaaS),235500.00,26,111200.00
Оптимизация чат-бота с нуля,159500.00,19,63400.00
Миграция системы аналитики под ключ,741500.00,56,215000.00
Внедрение CRM-системы,1197000.00,134,512700.00
Проектирование облачной инфраструктуры с нуля,42500.00,4,21200.00
Внедрение мобильного приложения (SaaS),1271500.00,112,455800.00
Проектирование панели администратора с нуля,220000.00,28,64300.00
Развёртывание платёжного модуля под ключ,242000.00,24,95700.00
Интеграция панели администратора (MVP),72000.00,7,29300.00
Настройка микросервисной архитектуры на основе существующего решения,189500.00,16,71500.00
Оптимизация системы аналитики с нуля,445000.00,48,194800.00
Тестирование CRM-системы (SaaS),353000.00,45,143200.00
Оптимизация веб-приложения под ключ,359500.00,39,127800.00
Тестирование системы резервного копирования (MVP),322000.00,32,110300.00
Развёртывание платёжного модуля с нуля,545500.00,53,183900.00
Интеграция DevOps-пайплайна (MVP),925000.00,67,446900.00
Внедрение микросервисной архитектуры с нуля,1373000.00,164,642900.00
Проектирование мобильного приложения под ключ,638000.00,66,249100.00
Аудит нагрузочного тестирования (SaaS),172000.00,13,76600.00
Сопровождение корпоративного портала (MVP),39000.00,4,14900.00
Внедрение чат-бота (MVP),103500.00,9,28000.00
Тестирование ERP-системы на основе существующего решения,45500.00,6,14100.00
Разработка API-сервиса под ключ,492500.00,40,229300.00
Аудит API-сервиса,108500.00,8,30900.00
Тестирование DevOps-пайплайна с нуля,100000.00,9,26200.00
Сопровождение CRM-системы (POC),129000.00,16,63600.00
Сопровождение корпоративного портала под ключ,32500.00,3,13000.00
Интеграция микросервисной архитектуры с нуля,1136000.00,101,509800.00
Развёртывание микросервисной архитектуры с нуля,480000.00,62,159500.00
Консультация платёжного модуля (SaaS),74000.00,6,30400.00
Разработка сети доставки контента под ключ,654500.00,52,299100.00
Консультация веб-приложения,23000.00,2,6000.00
Развёртывание системы аутентификации на основе существующего решения,591000.00,65,223500.00
Интеграция нагрузочного тестирования с нуля,346500.00,28,121300.00
Внедрение панели администратора (MVP),614000.00,49,215500.00
Оптимизация микросервисной архитектуры (Enterprise),318500.00,37,81300.00
Развёртывание микросервисной архитектуры под ключ,535500.00,54,141300.00
Аудит API-сервиса под ключ,88000.00,10,43100.00
Оптимизация микросервисной архитектуры под ключ,243000.00,19,69500.00
Сопровождение ERP-системы,96000.00,10,29600.00
Миграция веб-приложения,408000.00,39,201500.00
Интеграция CRM-системы (POC),135500.00,14,35200.00
Миграция системы аналитики (SaaS),629000.00,73,220300.00
Развёртывание микросервисной архитектуры (Enterprise),451500.00,48,199800.00
Консультация нагрузочного тестирования (MVP),52000.00,4,16200.00
Тестирование базы данных с нуля,381500.00,48,144400.00
Тестирование ERP-системы (MVP),197500.00,25,55500.00
Развёртывание платёжного модуля (MVP),522000.00,67,131300.00
Сопровождение платёжного модуля (POC),94000.00,9,28900.00
Консультация ERP-системы под ключ,26500.00,2,6700.00
Сопровождение нагрузочного тестирования с нуля,49500.00,6,14100.00
Сопровождение системы резервного копирования (SaaS),133000.00,10,54900.00
Внедрение системы аналитики (POC),157000.00,15,68200.00
Тестирование сети доставки контента с нуля,49000.00,6,22800.00
Интеграция чат-бота,913000.00,107,262700.00
Развёртывание системы аутентификации (Enterprise),519000.00,58,172600.00
Интеграция базы данных (MVP),253000.00,27,116000.00
Проектирование системы управления задачами (POC),208500.00,22,73200.00
Консультация системы управления задачами на основе существующего решения,77500.00,9,29800.00
Тестирование системы аналитики (Enterprise),261000.00,19,114300.00
Настройка сети доставки контента (MVP),28500.00,3,12600.00
Разработка панели администратора (MVP),1206500.00,118,453500.00
Оптимизация чат-бота (Enterprise),133500.00,12,36900.00
Оптимизация системы резервного копирования на основе существующего решения,326500.00,29,113500.00
Сопровождение системы резервного копирования (SaaS),66500.00,7,30600.00
Сопровождение микросервисной архитектуры с нуля,131500.00,16,63100.00
Миграция системы резервного копирования (MVP),551500.00,48,243900.00
Консультация мобильного приложения на основе существующего решения,57500.00,6,23600.00
Внедрение панели администратора (MVP),379500.00,43,122500.00
Тестирование ERP-системы под ключ,357000.00,31,89300.00
Консультация ERP-системы (Enterprise),73000.00,7,34400.00
Оптимизация мобильного приложения (Enterprise),376500.00,48,128800.00
Аудит базы данных (MVP),261000.00,34,94200.00
Интеграция системы мониторинга (MVP),620000.00,51,156100.00
Сопровождение базы данных (SaaS),37500.00,3,12400.00
Настройка системы резервного копирования с нуля,129500.00,14,53700.00
Внедрение платёжного модуля (MVP),700500.00,79,329700.00
Развёртывание сети доставки контента с нуля,513000.00,65,221000.00
Тестирование системы управления задачами (POC),127000.00,11,39700.00
Развёртывание системы резервного копирования (Enterprise),386000.00,35,142400.00
Внедрение панели администратора (POC),185000.00,24,66200.00
Миграция мобильного приложения (MVP),700000.00,56,326400.00
Миграция нагрузочного тестирования с нуля,670500.00,50,334900.00
Проектирование системы управления задачами под ключ,478000.00,56,169900.00
Консультация корпоративного портала под ключ,77000.00,8,27400.00
Развёртывание панели администратора,503000.00,40,134000.00
Миграция системы аутентификации,284500.00,21,92100.00
Внедрение системы мониторинга под ключ,88000.00,8,41700.00
Настройка API-сервиса,107500.00,8,48900.00
Внедрение чат-бота (POC),397500.00,31,183900.00
Консультация микросервисной архитектуры (Enterprise),33500.00,3,15300.00
Проектирование панели администратора (POC),440000.00,48,129100.00
Аудит чат-бота с нуля,276000.00,30,114300.00
Интеграция DevOps-пайплайна (Enterprise),645500.00,57,286100.00
Интеграция корпоративного портала (SaaS),806500.00,59,214100.00
Развёртывание системы резервного копирования (MVP),210000.00,20,56400.00
Проектирование CRM-системы (Enterprise),160000.00,14,68800.00
Разработка микросервисной архитектуры на основе существующего решения,1618500.00,137,710100.00
Миграция сети доставки контента (SaaS),573000.00,57,214500.00
Аудит веб-приложения (Enterprise),23000.00,2,8700.00
Миграция DevOps-пайплайна (Enterprise),325500.00,42,109400.00
Консультация платёжного модуля (POC),58500.00,5,28900.00
Внедрение нагрузочного тестирования на основе существующего решения,814500.00,105,270000.00
Настройка микросервисной архитектуры (Enterprise),122500.00,9,60800.00
Разработка системы аутентификации на основе существующего решения,259500.00,27,74800.00
Развёртывание системы мониторинга (Enterprise),290500.00,31,106200.00
Миграция DevOps-пайплайна,152000.00,16,43200.00
Тестирование базы данных с нуля,66000.00,8,19700.00
Сопровождение системы управления задачами под ключ,57500.00,7,23200.00
Тестирование базы данных (MVP),232000.00,17,66500.00
Аудит API-сервиса (SaaS),236000.00,27,94500.00
Миграция панели администратора (SaaS),383000.00,42,147000.00
Настройка системы аналитики (SaaS),63000.00,7,23400.00
Интеграция системы управления задачами (SaaS),853000.00,71,399900.00
Консультация сети доставки контента с нуля,13000.00,1,4800.00
Настройка панели администратора,175000.00,18,80300.00
Аудит базы данных (Enterprise),173000.00,22,44100.00
Развёртывание микросервисной архитектуры (SaaS),353500.00,37,134700.00
Консультация системы управления задачами (Enterprise),60500.00,7,22900.00
Аудит CRM-системы,155500.00,12,46300.00
Разработка сети доставки контента (POC),974000.00,76,448000.00
Оптимизация системы аутентификации,217000.00,18,54900.00
Разработка системы аутентификации (MVP),766000.00,58,274500.00
Сопровождение системы управления задачами (POC),15000.00,2,6300.00
Проектирование платёжного модуля (MVP),205500.00,24,66100.00
Консультация CRM-системы (SaaS),62500.00,8,16500.00
Миграция CRM-системы (POC),299500.00,31,122900.00
Оптимизация DevOps-пайплайна (Enterprise),47000.00,5,20300.00
Разработка базы данных под ключ,133000.00,11,43500.00
Интеграция ERP-системы под ключ,258500.00,24,102500.00
Сопровождение мобильного приложения (MVP),40500.00,4,18900.00
Оптимизация облачной инфраструктуры (Enterprise),83000.00,10,24700.00
Сопровождение CRM-системы с нуля,49000.00,3,22500.00
Разработка системы резервного копирования с нуля,841000.00,61,247800.00
Сопровождение системы аналитики (POC),84000.00,9,29800.00
Внедрение системы управления задачами,1489500.00,186,656800.00
Разработка сети доставки контента с нуля,1715500.00,144,746000.00
Оптимизация нагрузочного тестирования (SaaS),302500.00,29,115400.00
Разработка системы аутентификации на основе существующего решения,746500.00,66,199200.00
Миграция системы мониторинга,451000.00,43,217200.00
Проектирование панели администратора (SaaS),264500.00,33,92300.00
Тестирование ERP-системы под ключ,140000.00,18,43500.00
Оптимизация панели администратора (POC),329500.00,38,154400.00
Внедрение системы управления задачами (SaaS),102000.00,7,27900.00
Тестирование микросервисной архитектуры (MVP),134500.00,13,40400.00
Аудит сети доставки контента на основе существующего решения,159500.00,17,41100.00
Сопровождение системы аутентификации (SaaS),60000.00,4,27600.00
Тестирование облачной инфраструктуры на основе существующего решения,71000.00,9,21400.00
Консультация нагрузочного тестирования (MVP),35000.00,3,16400.00
Настройка нагрузочного тестирования (Enterprise),36500.00,5,18100.00
Консультация панели администратора,7000.00,1,3300.00
Внедрение облачной инфраструктуры,952000.00,83,378800.00
Сопровождение нагрузочного тестирования с нуля,33500.00,3,11100.00
Оптимизация платёжного модуля с нуля,396000.00,46,181300.00
Тестирование ERP-системы (POC),98500.00,8,29900.00
Интеграция нагрузочного тестирования (POC),526500.00,45,247100.00
Аудит облачной инфраструктуры с нуля,73500.00,7,31500.00
Консультация облачной инфраструктуры (SaaS),17500.00,2,8700.00
Развёртывание CRM-системы на основе существующего решения,331500.00,30,146600.00
Оптимизация нагрузочного тестирования с нуля,469000.00,39,200100.00
Оптимизация панели администратора под ключ,459500.00,59,187900.00
Миграция системы аутентификации,559000.00,57,266900.00
Консультация корпоративного портала (POC),38500.00,5,10200.00
Сопровождение ERP-системы (MVP),150000.00,17,68900.00
Миграция веб-приложения (MVP),637000.00,56,297600.00
Оптимизация DevOps-пайплайна на основе существующего решения,87000.00,8,39000.00
Тестирование сети доставки контента,96500.00,11,28200.00
Оптимизация DevOps-пайплайна (Enterprise),138500.00,14,68800.00
Аудит DevOps-пайплайна под ключ,20000.00,2,9000.00
Интеграция системы мониторинга на основе существующего решения,814500.00,62,391100.00
Тестирование системы аналитики на основе существующего решения,129000.00,14,46200.00
Разработка системы резервного копирования под ключ,1941000.00,156,852500.00
Сопровождение чат-бота (SaaS),92000.00,8,32500.00
Консультация CRM-системы (Enterprise),41000.00,5,15900.00
Сопровождение микросервисной архитектуры,69500.00,5,33700.00
Интеграция CRM-системы на основе существующего решения,625000.00,65,247300.00
Проектирование чат-бота,735500.00,90,292600.00
Внедрение системы аналитики с нуля,753000.00,71,352900.00
Развёртывание системы резервного копирования (Enterprise),50000.00,6,12900.00
Разработка микросервисной архитектуры (SaaS),69500.00,6,22800.00
Сопровождение веб-приложения (SaaS),87000.00,9,26000.00
Аудит облачной инфраструктуры с нуля,75000.00,10,25400.00
Сопровождение базы данных,18000.00,1,4800.00
Сопровождение сети доставки контента под ключ,29000.00,2,7300.00
Консультация системы аутентификации под ключ,42500.00,4,11000.00
Интеграция CRM-системы (MVP),947000.00,111,436000.00
Тестирование облачной инфраструктуры (SaaS),22500.00,3,6400.00
Миграция чат-бота,538000.00,49,266900.00
Настройка сети доставки контента под ключ,149000.00,14,41800.00
Настройка нагрузочного тестирования (SaaS),27000.00,3,11300.00
Интеграция базы данных под ключ,747000.00,75,356200.00
Консультация базы данных,8500.00,1,2700.00
Настройка API-сервиса (Enterprise),163000.00,16,66000.00
Интеграция мобильного приложения (Enterprise),555000.00,67,215500.00
Оптимизация системы мониторинга (Enterprise),304000.00,31,138800.00
Внедрение корпоративного портала (SaaS),1202500.00,92,465200.00
Проектирование сети доставки контента на основе существующего решения,692000.00,52,334100.00
Оптимизация системы мониторинга,449000.00,41,196600.00
Внедрение системы резервного копирования (SaaS),249000.00,31,104600.00
Тестирование чат-бота с нуля,100500.00,10,28300.00
Тестирование CRM-системы под ключ,145500.00,15,46600.00
Интеграция базы данных (Enterprise),864500.00,70,320300.00
Проектирование чат-бота под ключ,354000.00,36,109500.00
Миграция системы мониторинга (MVP),861000.00,86,268600.00
Проектирование платёжного модуля (SaaS),750000.00,63,283800.00
Внедрение CRM-системы (SaaS),458500.00,53,133800.00
Оптимизация платёжного модуля с нуля,169000.00,15,71000.00
Разработка платёжного модуля на основе существующего решения,1632500.00,179,485700.00
Тестирование мобильного приложения с нуля,180500.00,20,62800.00
Развёртывание API-сервиса с нуля,74500.00,6,30700.00
Проектирование облачной инфраструктуры на основе существующего решения,611500.00,70,226500.00
Настройка системы резервного копирования,111500.00,13,47600.00
Оптимизация чат-бота под ключ,86000.00,6,29100.00
Настройка системы аналитики (POC),136000.00,10,40700.00
Развёртывание базы данных (MVP),368000.00,30,104100.00
Внедрение микросервисной архитектуры под ключ,268000.00,29,92100.00
Тестирование системы аналитики,304500.00,27,80800.00
Сопровождение веб-приложения (POC),44500.00,5,21400.00
Сопровождение системы резервного копирования (MVP),115500.00,13,29500.00
Миграция веб-приложения (SaaS),767500.00,56,301200.00
Оптимизация API-сервиса под ключ,87000.00,6,30800.00
Оптимизация CRM-системы (SaaS),384500.00,40,111300.00
Разработка чат-бота на основе существующего решения,1582500.00,189,735500.00
Оптимизация платёжного модуля с нуля,398000.00,39,127300.00
Тестирование чат-бота,301500.00,31,150300.00
Проектирование панели администратора (SaaS),794000.00,67,273600.00
Миграция CRM-системы (MVP),787000.00,100,311100.00
Разработка системы аналитики (MVP),1710000.00,193,850700.00
Сопровождение микросервисной архитектуры с нуля,17000.00,2,6000.00
Настройка системы мониторинга (Enterprise),100000.00,10,40900.00
Сопровождение системы аутентификации (SaaS),135000.00,15,37600.00
Интеграция микросервисной архитектуры на основе существующего решения,189500.00,18,51400.00
Разработка базы данных (POC),1536500.00,119,616500.00
Внедрение DevOps-пайплайна на основе существующего решения,163000.00,19,68700.00
Развёртывание системы резервного копирования под ключ,82500.00,7,25400.00
Аудит микросервисной архитектуры под ключ,184000.00,21,53200.00
Внедрение нагрузочного тестирования (POC),366000.00,40,97400.00
Консультация системы управления задачами,69500.00,7,24900.00
Интеграция облачной инфраструктуры на основе существующего решения,566000.00,64,175600.00
Проектирование системы аналитики с нуля,718500.00,52,311900.00
Консультация системы аналитики на основе существующего решения,10000.00,1,3100.00
Тестирование веб-приложения (SaaS),307000.00,39,124600.00
Аудит нагрузочного тестирования под ключ,90500.00,10,29400.00
Консультация системы управления задачами,31000.00,2,10700.00
Оптимизация CRM-системы,256000.00,23,81200.00
Развёртывание системы управления задачами под ключ,95000.00,11,42700.00
Аудит системы управления задачами (SaaS),277000.00,32,126500.00
Развёртывание системы управления задачами (SaaS),432500.00,32,163900.00
Проектирование системы аутентификации,699500.00,80,315000.00
Миграция системы резервного копирования (MVP),232500.00,26,90100.00
Развёртывание системы аналитики с нуля,360000.00,28,150100.00
Оптимизация CRM-системы с нуля,457000.00,57,227300.00
Миграция системы резервного копирования под ключ,128000.00,12,34700.00
Проектирование CRM-системы (SaaS),31000.00,3,8300.00
Сопровождение веб-приложения (SaaS),116000.00,14,38600.00
Тестирование API-сервиса с нуля,133000.00,10,47900.00
Сопровождение облачной инфраструктуры (MVP),57000.00,6,15600.00
Интеграция CRM-системы (POC),1153000.00,134,299400.00
Оптимизация системы резервного копирования на основе существующего решения,144000.00,17,63500.00
Разработка CRM-системы (POC),1851000.00,204,895500.00
Развёртывание системы аналитики под ключ,551500.00,41,141300.00
Сопровождение API-сервиса (MVP),34000.00,2,10500.00
Развёртывание DevOps-пайплайна,44500.00,5,12500.00
Сопровождение платёжного модуля,58000.00,7,17200.00
Развёртывание системы управления задачами,592500.00,69,191800.00
Оптимизация веб-приложения (SaaS),359000.00,38,168500.00
Миграция базы данных под ключ,272000.00,22,85000.00
Сопровождение сети доставки контента (SaaS),141500.00,12,46300.00
Внедрение базы данных,1469500.00,114,402000.00
Развёртывание системы аутентификации,413000.00,51,130000.00
Внедрение базы данных с нуля,1233000.00,118,552900.00
Внедрение чат-бота на основе существующего решения,674000.00,52,180100.00
Миграция нагрузочного тестирования с нуля,105500.00,11,30800.00
Настройка чат-бота на основе существующего решения,182000.00,14,50600.00
Аудит системы управления задачами (MVP),198000.00,20,98100.00
Консультация CRM-системы на основе существующего решения,60500.00,5,18100.00
Проектирование системы мониторинга (Enterprise),623500.00,46,281500.00
Внедрение системы мониторинга с нуля,255500.00,20,89800.00
Развёртывание системы мониторинга (MVP),333500.00,27,164800.00
Консультация ERP-системы на основе существующего решения,61000.00,8,21900.00
Внедрение корпоративного портала (MVP),267500.00,24,105900.00
Проектирование мобильного приложения (Enterprise),667000.00,69,254600.00
Сопровождение системы резервного копирования с нуля,67000.00,7,22100.00
Тестирование чат-бота (POC),189000.00,19,62800.00
Консультация веб-приложения (MVP),37000.00,4,9400.00
Интеграция CRM-системы (Enterprise),747500.00,90,294400.00
Аудит платёжного модуля,230500.00,20,92300.00
Интеграция платёжного модуля,255000.00,24,94300.00
Консультация DevOps-пайплайна на основе существующего решения,61500.00,7,18300.00
Оптимизация чат-бота на основе существующего решения,145500.00,14,43500.00
Сопровождение панели администратора (SaaS),68500.00,6,27900.00
Оптимизация ERP-системы с нуля,167500.00,16,68900.00
Внедрение нагрузочного тестирования (POC),139000.00,13,44300.00
Оптимизация базы данных на основе существующего решения,133500.00,12,34400.00
Миграция мобильного приложения (MVP),381500.00,42,126300.00
Развёртывание панели администратора (MVP),205500.00,24,64700.00
Миграция нагрузочного тестирования под ключ,869000.00,107,300300.00
Внедрение веб-приложения (POC),233000.00,17,90600.00
Оптимизация базы данных (Enterprise),194000.00,23,92900.00
Миграция корпоративного портала,642500.00,56,271800.00
Оптимизация системы управления задачами на основе существующего решения,33500.00,3,14800.00
Проектирование системы аналитики,410500.00,52,116000.00
Миграция системы аналитики на основе существующего решения,832500.00,59,289900.00
Развёртывание системы аналитики (Enterprise),497500.00,60,125800.00
Консультация системы резервного копирования на основе существующего решения,19000.00,2,6900.00
Тестирование микросервисной архитектуры (SaaS),140500.00,11,66600.00
Сопровождение системы резервного копирования (SaaS),50500.00,6,25000.00
Консультация DevOps-пайплайна на основе существующего решения,77000.00,9,26700.00
Развёртывание DevOps-пайплайна (POC),526000.00,39,178600.00
Оптимизация ERP-системы на основе существующего решения,153000.00,19,41200.00
Сопровождение системы управления задачами,28500.00,3,13700.00
Настройка базы данных (MVP),144500.00,11,61000.00
Консультация сети доставки контента на основе существующего решения,58500.00,7,26000.00
Настройка сети доставки контента (Enterprise),12000.00,1,5500.00
Проектирование чат-бота,435500.00,32,125200.00
Интеграция API-сервиса на основе существующего решения,1063000.00,125,346000.00
Разработка веб-приложения (POC),588500.00,43,262400.00
Оптимизация нагрузочного тестирования с нуля,71000.00,7,32500.00
Настройка системы аналитики (POC),12500.00,1,4900.00
Интеграция DevOps-пайплайна (SaaS),898500.00,105,278900.00
Внедрение API-сервиса (Enterprise),1061000.00,78,310900.00
Интеграция корпоративного портала (POC),353500.00,43,170300.00
Аудит сети доставки контента с нуля,28500.00,3,13900.00
Сопровождение ERP-системы (SaaS),135500.00,17,39700.00
Проектирование мобильного приложения с нуля,97500.00,8,47500.00
Тестирование веб-приложения (SaaS),242500.00,26,103800.00
Внедрение облачной инфраструктуры (POC),1244000.00,159,572200.00
Развёртывание нагрузочного тестирования с нуля,32500.00,2,13300.00
Консультация системы аутентификации,51000.00,5,23900.00
Настройка системы управления задачами (POC),45000.00,4,19800.00
Проектирование сети доставки контента,430500.00,36,171700.00
Консультация корпоративного портала (Enterprise),16500.00,1,6900.00
Миграция панели администратора (POC),599000.00,75,217300.00
Интеграция системы аналитики на основе существующего решения,130000.00,15,61100.00
Разработка сети доставки контента с нуля,614000.00,44,202200.00
Проектирование мобильного приложения с нуля,409000.00,36,180600.00
Внедрение микросервисной архитектуры (SaaS),224500.00,29,107900.00
Внедрение мобильного приложения (MVP),522500.00,42,256800.00
Интеграция облачной инфраструктуры под ключ,174000.00,12,68900.00
Консультация системы аутентификации (POC),50500.00,5,16900.00
Сопровождение облачной инфраструктуры под ключ,105000.00,10,48200.00
Проектирование ERP-системы под ключ,238500.00,24,70600.00
Оптимизация мобильного приложения (POC),233000.00,30,65300.00
Проектирование API-сервиса,743000.00,58,321500.00
Внедрение системы мониторинга (POC),1082000.00,125,507200.00
Сопровождение системы резервного копирования (Enterprise),31000.00,3,11100.00
Развёртывание системы аутентификации (POC),141000.00,18,48700.00
Тестирование базы данных с нуля,320500.00,33,95600.00
Внедрение системы управления задачами с нуля,94000.00,10,28200.00
Настройка нагрузочного тестирования (Enterprise),54500.00,4,22600.00
Настройка системы аутентификации на основе существующего решения,89500.00,7,24300.00
Сопровождение DevOps-пайплайна (SaaS),20500.00,3,6700.00
Сопровождение системы аналитики на основе существующего решения,137500.00,11,45100.00
Оптимизация системы аутентификации,185500.00,23,83400.00
Оптимизация панели администратора с нуля,432000.00,42,182000.00
Аудит CRM-системы (MVP),80500.00,7,26800.00
Тестирование панели администратора (MVP),122000.00,15,58400.00
Миграция системы управления задачами под ключ,507000.00,58,228000.00
Оптимизация сети доставки контента с нуля,400000.00,42,136300.00
Разработка сети доставки контента под ключ,1515000.00,148,695500.00
Миграция API-сервиса под ключ,578500.00,55,234100.00
Внедрение системы аутентификации (MVP),571000.00,66,267900.00
Интеграция системы резервного копирования (SaaS),991000.00,120,400600.00
Тестирование сети доставки контента,122500.00,11,30900.00
Интеграция CRM-системы,881500.00,106,409200.00
Миграция системы резервного копирования (Enterprise),755000.00,71,305300.00
Тестирование микросервисной архитектуры (SaaS),229000.00,18,110800.00
Развёртывание платёжного модуля (POC),525500.00,42,223300.00
Консультация системы аналитики (POC),39500.00,3,12100.00
Сопровождение системы резервного копирования под ключ,91500.00,10,32200.00
Консультация базы данных (MVP),61500.00,8,30400.00
Интеграция веб-приложения с нуля,1168000.00,125,391300.00
Аудит сети доставки контента,156500.00,18,45900.00
Сопровождение системы аналитики (POC),21500.00,2,5500.00
Проектирование веб-приложения (Enterprise),665000.00,86,196100.00
Разработка базы данных (POC),211500.00,24,81600.00
Сопровождение системы резервного копирования на основе существующего решения,14000.00,1,3600.00
Настройка микросервисной архитектуры под ключ,186500.00,18,70600.00
Консультация сети доставки контента на основе существующего решения,74000.00,9,29800.00
Проектирование облачной инфраструктуры,453500.00,46,121800.00
Оптимизация чат-бота под ключ,224500.00,19,74800.00
Развёртывание CRM-системы (SaaS),190500.00,22,55800.00
Тестирование системы мониторинга с нуля,378000.00,38,140400.00
Интеграция системы резервного копирования (Enterprise),462000.00,59,145000.00
Настройка мобильного приложения с нуля,122500.00,11,51700.00
Тестирование API-сервиса (POC),329000.00,39,99200.00
Развёртывание веб-приложения (MVP),440000.00,31,172400.00
Миграция системы управления задачами (POC),813000.00,87,375500.00
Проектирование API-сервиса (MVP),530000.00,44,201900.00
Миграция микросервисной архитектуры (POC),201500.00,17,74700.00
Миграция панели администратора,545500.00,52,253100.00
Миграция платёжного модуля (POC),635500.00,55,165100.00
Внедрение системы аутентификации (Enterprise),135000.00,18,43900.00
Внедрение сети доставки контента (MVP),192500.00,21,79000.00
Настройка базы данных,124500.00,14,60800.00
Внедрение чат-бота (Enterprise),639500.00,72,265700.00
Развёртывание DevOps-пайплайна (SaaS),361000.00,33,157900.00
Тестирование веб-приложения (Enterprise),29000.00,2,14200.00
Проектирование платёжного модуля (SaaS),146000.00,10,47300.00
Интеграция панели администратора на основе существующего решения,796500.00,103,302100.00
Внедрение CRM-системы под ключ,570000.00,43,146400.00
Внедрение панели администратора (Enterprise),1346500.00,157,353200.00
Оптимизация CRM-системы (POC),29500.00,2,12300.00
Настройка чат-бота с нуля,23500.00,2,11100.00
Тестирование мобильного приложения (SaaS),55500.00,7,26500.00
Настройка микросервисной архитектуры на основе существующего решения,194500.00,19,94900.00
Тестирование микросервисной архитектуры (SaaS),85500.00,7,22700.00
Развёртывание нагрузочного тестирования (SaaS),243000.00,29,90200.00
Оптимизация чат-бота (Enterprise),224000.00,23,72700.00
Консультация системы мониторинга (POC),57500.00,5,15000.00
Настройка ERP-системы на основе существующего решения,36500.00,4,17700.00
Аудит системы мониторинга на основе существующего решения,23000.00,3,5800.00
Тестирование системы резервного копирования с нуля,333500.00,32,110700.00
Проектирование мобильного приложения (SaaS),240000.00,22,62400.00
Интеграция микросервисной архитектуры на основе существующего решения,646500.00,47,218400.00
