name,cost,duration_days,prepayment
Разработка нагрузочного тестирования под ключ,1100000.00,95,325000.00
Сопровождение корпоративного портала (MVP),50500.00,5,12700.00
Развёртывание системы резервного копирования (Enterprise),115000.00,13,29100.00
Интеграция веб-приложения на основе существующего решения,1171500.00,148,349400.00
Внедрение базы данных (SaaS),742000.00,65,323100.00
Миграция системы аутентификации под ключ,341000.00,41,129200.00
Внедрение системы аутентификации,972500.00,100,470100.00
Оптимизация микросервисной архитектуры (Enterprise),440500.00,52,152300.00
Миграция базы данных (SaaS),620500.00,47,278400.00
Сопровождение базы данных на основе существующего решения,49000.00,4,18600.00
Оптимизация DevOps-пайплайна под ключ,261000.00,21,86500.00
Интеграция системы резервного копирования,475500.00,54,175900.00
Аудит сети доставки контента (Enterprise),155500.00,14,61300.00
Внедрение базы данных (POC),647000.00,75,238600.00
Интеграция базы данных (Enterprise),410500.00,51,110300.00
Аудит системы управления задачами на основе существующего решения,298000.00,21,121200.00
Разработка облачной инфраструктуры (POC),1969000.00,176,779200.00
Консультация микросервисной архитектуры (Enterprise),52000.00,5,13200.00
Проектирование DevOps-пайплайна (MVP),521000.00,55,246100.00
Аудит системы мониторинга (MVP),255000.00,26,104000.00
Оптимизация базы данных (Enterprise),217000.00,18,77400.00
Сопровождение DevOps-пайплайна (POC),45000.00,5,19800.00
Развёртывание системы мониторинга с нуля,275000.00,28,110600.00
Развёртывание системы резервного копирования под ключ,117500.00,14,50900.00
Аудит панели администратора с нуля,299500.00,27,91900.00
Тестирование системы аутентификации с нуля,338500.00,27,154300.00
Интеграция мобильного приложения (SaaS),609500.00,66,187900.00
Сопровождение микросервисной архитектуры под ключ,93500.00,7,44600.00
Оптимизация платёжного модуля (Enterprise),103500.00,9,46000.00
Внедрение сети доставки контента (MVP),1188500.00,99,428000.00
Аудит DevOps-пайплайна (SaaS),296000.00,23,84100.00
Сопровождение платёжного модуля (Enterprise),98500.00,9,46400.00
Аудит ERP-системы под ключ,31500.00,3,10500.00
Проектирование DevOps-пайплайна с нуля,763000.00,87,362000.00
Аудит системы управления задачами (POC),231500.00,27,58200.00
Оптимизация системы резервного копирования на основе существующего решения,71000.00,7,24000.00
Сопровождение системы резервного копирования под ключ,30500.00,3,9800.00
Оптимизация системы управления задачами под ключ,187000.00,14,61000.00
Интеграция DevOps-пайплайна (SaaS),842000.00,105,340600.00
Внедрение микросервисной архитектуры (Enterprise),1444000.00,160,717200.00
Тестирование платёжного модуля (Enterprise),365000.00,45,168700.00
Проектирование ERP-системы с нуля,693000.00,59,339400.00
Миграция платёжного модуля,302000.00,33,146200.00
Миграция микросервисной архитектуры (SaaS),644500.00,50,183900.00
Разработка API-сервиса,580500.00,49,241600.00
Проектирование мобильного приложения под ключ,594000.00,63,278100.00
Тестирование системы мониторинга,311000.00,26,101800.00
Разработка сети доставки контента с нуля,838000.00,106,388700.00
Миграция чат-бота под ключ,526500.00,39,182100.00
Развёртывание системы аутентификации (MVP),264000.00,32,72400.00
Проектирование системы управления задачами,355500.00,43,98600.00
Проектирование облачной инфраструктуры под ключ,756500.00,60,303700.00
Сопровождение API-сервиса (MVP),82000.00,8,31600.00
Консультация чат-бота,7500.00,1,3100.00
Оптимизация базы данных под ключ,102000.00,13,47900.00
Внедрение веб-приложения с нуля,1494500.00,181,612000.00
Тестирование системы аналитики с нуля,310000.00,40,129100.00
Интеграция базы данных с нуля,553500.00,50,183000.00
Проектирование системы аналитики (MVP),187500.00,23,58500.00
Оптимизация платёжного модуля на основе существующего решения,101000.00,8,46600.00
Миграция ERP-системы на основе существующего решения,765500.00,69,333200.00
Миграция системы мониторинга (SaaS),399000.00,45,183600.00
Развёртывание системы аналитики (MVP),407000.00,52,146100.00
Миграция системы мониторинга (Enterprise),819500.00,58,276900.00
Внедрение базы данных (POC),371000.00,27,174300.00
Проектирование системы мониторинга (MVP),628000.00,64,217000.00
Внедрение системы мониторинга,773000.00,65,270400.00
Оптимизация системы аутентификации (Enterprise),380000.00,48,103000.00
Разработка облачной инфраструктуры (MVP),1332000.00,109,438500.00
Консультация базы данных (Enterprise),44000.00,3,18400.00
Тестирование панели администратора с нуля,350000.00,44,109700.00
Развёртывание сети доставки контента с нуля,137000.00,12,68200.00
Проектирование платёжного модуля,430000.00,33,203100.00
Консультация сети доставки контента с нуля,12000.00,2,4600.00
Проектирование ERP-системы (Enterprise),659000.00,75,195000.00
Проектирование мобильного приложения (Enterprise),555000.00,67,228000.00
Проектирование мобильного приложения (POC),727500.00,73,279900.00
Разработка сети доставки контента с нуля,1350000.00,109,510900.00
Внедрение API-сервиса (MVP),1174000.00,98,503400.00
Миграция корпоративного портала (POC),580000.00,64,183200.00
Тестирование мобильного приложения под ключ,240000.00,22,118600.00
Интеграция нагрузочного тестирования под ключ,447000.00,46,186900.00
Внедрение базы данных под ключ,1452000.00,146,669900.00
Оптимизация нагрузочного тестирования на основе существующего решения,105000.00,10,43400.00
Разработка сети доставки контента (MVP),1830000.00,176,555800.00
Миграция системы управления задачами (POC),266500.00,27,83700.00
Интеграция сети доставки контента (MVP),490000.00,60,145000.00
Аудит системы резервного копирования (Enterprise),15500.00,2,5800.00
Миграция нагрузочного тестирования с нуля,501000.00,58,147800.00
Проектирование системы аналитики (SaaS),256500.00,22,81200.00
Консультация системы мониторинга (POC),46000.00,5,18900.00
Консультация ERP-системы (SaaS),51000.00,6,16200.00
Оптимизация ERP-системы (MVP),444500.00,44,169000.00
Проектирование системы мониторинга,222000.00,18,69200.00
Разработка корпоративного портала,636000.00,72,207600.00
Интеграция системы аналитики (Enterprise),935500.00,121,318900.00
Развёртывание CRM-системы под ключ,425000.00,32,113200.00
Тестирование системы резервного копирования (MVP),108500.00,8,49200.00
Внедрение чат-бота (Enterprise),1260000.00,150,445900.00
Развёртывание мобильного приложения на основе существующего решения,268000.00,24,106400.00
Консультация системы аналитики,58500.00,7,28000.00
Внедрение микросервисной архитектуры,1407000.00,175,632300.00
Оптимизация системы мониторинга (POC),258500.00,22,119900.00
Внедрение API-сервиса (SaaS),1176000.00,136,422600.00
Проектирование корпоративного портала (POC),490500.00,49,140700.00
Консультация системы резервного копирования под ключ,17000.00,2,7500.00
Тестирование базы данных (MVP),107000.00,12,46100.00
Аудит нагрузочного тестирования,186500.00,23,66700.00
Тестирование системы аналитики (Enterprise),394000.00,33,121500.00
Оптимизация микросервисной архитектуры (MVP),410000.00,37,200500.00
Оптимизация мобильного приложения на основе существующего решения,190500.00,18,75000.00
Оптимизация системы резервного копирования (POC),89000.00,7,30700.00
Интеграция базы данных (Enterprise),863500.00,105,219300.00
Аудит панели администратора,54500.00,4,14000.00
Разработка системы аналитики на основе существующего решения,837500.00,90,339100.00
Разработка сети доставки контента (Enterprise),732000.00,79,228200.00
Тестирование мобильного приложения под ключ,48500.00,5,16100.00
Сопровождение корпоративного портала,86000.00,11,26700.00
Интеграция базы данных под ключ,61500.00,5,20900.00
Настройка API-сервиса (SaaS),161500.00,15,41100.00
Интеграция системы резервного копирования под ключ,887000.00,95,247500.00
Консультация платёжного модуля,17000.00,1,4600.00
Миграция веб-приложения под ключ,95000.00,8,42600.00
Миграция платёжного модуля на основе существующего решения,706000.00,86,347900.00
Миграция нагрузочного тестирования с нуля,317500.00,30,141500.00
Консультация веб-приложения под ключ,57500.00,7,24100.00
Сопровождение системы аналитики на основе существующего решения,95500.00,9,25100.00
Разработка системы резервного копирования (Enterprise),1019500.00,119,455600.00
Оптимизация платёжного модуля (Enterprise),239500.00,29,83000.00
Развёртывание чат-бота (Enterprise),424000.00,30,182100.00
Проектирование сети доставки контента (SaaS),718000.00,88,332600.00
Сопровождение облачной инфраструктуры на основе существующего решения,83000.00,8,24700.00
Разработка API-сервиса (Enterprise),1648500.00,144,478100.00
Консультация микросервисной архитектуры под ключ,78000.00,8,38800.00
Разработка базы данных под ключ,1730500.00,176,626000.00
Интеграция корпоративного портала,593000.00,53,238000.00
Сопровождение DevOps-пайплайна на основе существующего решения,82500.00,6,32600.00
Интеграция системы аналитики с нуля,286500.00,27,90900.00
Развёртывание системы резервного копирования с нуля,499500.00,43,204900.00
Разработка облачной инфраструктуры (MVP),835000.00,108,376100.00
Консультация CRM-системы с нуля,33500.00,4,14200.00
Проектирование API-сервиса на основе существующего решения,178000.00,14,68400.00
Аудит панели администратора,289000.00,25,109000.00
Настройка ERP-системы (Enterprise),131500.00,17,59700.00
Сопровождение сети доставки контента (SaaS),56000.00,4,18200.00
Миграция корпоративного портала (MVP),198000.00,19,63700.00
Проектирование платёжного модуля (SaaS),736000.00,91,246700.00
Внедрение корпоративного портала под ключ,849000.00,84,319800.00
Аудит платёжного модуля (Enterprise),64500.00,5,26600.00
Настройка DevOps-пайплайна (Enterprise),57500.00,7,21300.00
Тестирование ERP-системы с нуля,347500.00,42,128300.00
Настройка DevOps-пайплайна (MVP),50500.00,5,21400.00
Аудит DevOps-пайплайна (Enterprise),141000.00,17,43900.00
Тестирование CRM-системы (Enterprise),369000.00,27,161000.00
Аудит веб-приложения,223000.00,16,70200.00
Разработка системы управления задачами (SaaS),1041000.00,75,434000.00
Сопровождение системы мониторинга (SaaS),120500.00,12,51400.00
Проектирование CRM-системы с нуля,436000.00,31,124500.00
Разработка системы мониторинга (POC),1935500.00,236,716800.00
Миграция базы данных (SaaS),388000.00,35,134200.00
Интеграция системы мониторинга,483000.00,56,201500.00
Внедрение DevOps-пайплайна (MVP),823000.00,63,392000.00
Тестирование ERP-системы с нуля,41000.00,4,14900.00
Сопровождение облачной инфраструктуры с нуля,53000.00,7,23200.00
Внедрение базы данных с нуля,1468000.00,142,713000.00
Консультация веб-приложения (Enterprise),42000.00,4,19000.00
Миграция системы аналитики,823000.00,66,246100.00
Интеграция облачной инфраструктуры,622000.00,51,180900.00
Разработка веб-приложения,747500.00,60,333100.00
Консультация API-сервиса под ключ,16000.00,1,4800.00
Проектирование нагрузочного тестирования (MVP),462000.00,51,180900.00
Интеграция чат-бота,1043000.00,107,402500.00
Развёртывание мобильного приложения (Enterprise),420000.00,49,109600.00
Консультация DevOps-пайплайна (Enterprise),74000.00,8,23900.00
Внедрение API-сервиса с нуля,1210500.00,140,368200.00
Внедрение чат-бота (MVP),980000.00,115,291300.00
Разработка системы аутентификации на основе существующего решения,609000.00,74,187800.00
Миграция системы резервного копирования под ключ,550500.00,40,214000.00
Аудит DevOps-пайплайна (Enterprise),128000.00,14,61200.00
Настройка системы резервного копирования (POC),98500.00,9,32800.00
Интеграция мобильного приложения с нуля,270000.00,22,110300.00
Разработка мобильного приложения (Enterprise),1193500.00,104,385400.00
Оптимизация мобильного приложения (MVP),258500.00,28,97700.00
Развёртывание системы мониторинга (POC),172000.00,17,81100.00
Развёртывание мобильного приложения (Enterprise),595500.00,60,223700.00
Сопровождение системы мониторинга под ключ,127500.00,11,41600.00
Миграция чат-бота под ключ,704000.00,68,181300.00
Настройка веб-приложения (Enterprise),13500.00,1,4200.00
Тестирование системы управления задачами (Enterprise),258000.00,20,80200.00
Настройка базы данных (SaaS),133500.00,13,39900.00
Разработка системы управления задачами с нуля,1796000.00,223,810400.00
Оптимизация API-сервиса (MVP),331000.00,41,86600.00
Аудит мобильного приложения на основе существующего решения,141000.00,16,55000.00
Тестирование системы резервного копирования под ключ,140000.00,17,40300.00
Развёртывание системы аналитики с нуля,103000.00,12,48700.00
Оптимизация сети доставки контента (POC),126000.00,16,37500.00
Тестирование корпоративного портала (MVP),173500.00,23,72500.00
Настройка системы аутентификации,36000.00,3,16700.00
Сопровождение веб-приложения,139000.00,17,62200.00
Аудит ERP-системы (Enterprise),62500.00,6,19400.00
Проектирование веб-приложения под ключ,768000.00,98,244400.00
Миграция ERP-системы (SaaS),164500.00,16,46700.00
Внедрение ERP-системы на основе существующего решения,642500.00,64,231900.00
Настройка системы резервного копирования (MVP),98000.00,11,42400.00
Интеграция облачной инфраструктуры под ключ,655500.00,81,184400.00
Тестирование нагрузочного тестирования (MVP),371500.00,47,103900.00
Интеграция веб-приложения с нуля,992000.00,105,416200.00
Настройка корпоративного портала (POC),179500.00,23,53100.00
Тестирование системы резервного копирования на основе существующего решения,147500.00,14,43900.00
Проектирование базы данных (POC),113500.00,10,51800.00
Оптимизация платёжного модуля (Enterprise),466000.00,40,190800.00
Развёртывание API-сервиса (POC),36000.00,3,9400.00
Настройка CRM-системы на основе существующего решения,92000.00,11,27600.00
Сопровождение базы данных (POC),141500.00,15,51100.00
Интеграция системы мониторинга на основе существующего решения,673000.00,81,233300.00
Сопровождение сети доставки контента (MVP),140000.00,10,43400.00
Внедрение системы аутентификации (Enterprise),492500.00,35,135900.00
Аудит API-сервиса под ключ,173000.00,15,53700.00
Сопровождение корпоративного портала (Enterprise),79500.00,9,26800.00
Развёртывание CRM-системы (Enterprise),213500.00,22,98400.00
Внедрение чат-бота под ключ,100000.00,12,46500.00
Интеграция мобильного приложения,479000.00,38,195300.00
Тестирование системы резервного копирования на основе существующего решения,148000.00,18,64700.00
Тестирование веб-приложения (MVP),277500.00,26,86400.00
Оптимизация DevOps-пайплайна,467000.00,42,141100.00
Развёртывание базы данных на основе существующего решения,126500.00,16,51700.00
Развёртывание чат-бота,85000.00,7,36700.00
Разработка системы аналитики (SaaS),145500.00,15,48500.00
Миграция системы аналитики,419500.00,31,157700.00
Миграция нагрузочного тестирования с нуля,848500.00,87,220500.00
Интеграция мобильного приложения (Enterprise),259000.00,18,118900.00
Оптимизация ERP-системы (SaaS),198000.00,25,54400.00
Проектирование системы управления задачами с нуля,421500.00,39,121400.00
Консультация микросервисной архитектуры (MVP),10000.00,1,5000.00
Проектирование чат-бота (MVP),429500.00,48,200400.00
Тестирование ERP-системы (MVP),163500.00,17,71900.00
Внедрение панели администратора под ключ,912500.00,75,401900.00
Тестирование DevOps-пайплайна на основе существующего решения,51500.00,6,14800.00
Разработка панели администратора,1685500.00,154,488100.00
Миграция чат-бота (Enterprise),762500.00,79,262000.00
Интеграция базы данных под ключ,365500.00,31,117500.00
Интеграция API-сервиса (Enterprise),264500.00,33,124400.00
Внедрение нагрузочного тестирования на основе существующего решения,1144500.00,97,482300.00
Интеграция CRM-системы под ключ,375000.00,28,182800.00
Разработка сети доставки контента (MVP),524500.00,46,227200.00
Разработка системы аналитики под ключ,1574000.00,119,690500.00
Развёртывание панели администратора (Enterprise),174500.00,18,48200.00
Аудит системы резервного копирования на основе существующего решения,298500.00,37,120900.00
Проектирование веб-приложения (POC),167000.00,20,83300.00
Консультация чат-бота (Enterprise),31000.00,4,10800.00
Настройка чат-бота под ключ,27000.00,2,7600.00
Проектирование базы данных (Enterprise),329000.00,28,148200.00
Консультация ERP-системы с нуля,61500.00,7,30000.00
Тестирование ERP-системы (MVP),248000.00,27,86100.00
Настройка корпоративного портала под ключ,50000.00,5,18300.00
Аудит облачной инфраструктуры под ключ,128500.00,15,50300.00
Оптимизация сети доставки контента (POC),476500.00,51,170200.00
Развёртывание DevOps-пайплайна (SaaS),184000.00,18,48400.00
Разработка ERP-системы (Enterprise),1548500.00,128,405900.00
Тестирование CRM-системы (POC),107500.00,10,45100.00
Развёртывание системы управления задачами с нуля,178000.00,14,74000.00
Тестирование корпоративного портала под ключ,30500.00,3,14400.00
Тестирование ERP-системы с нуля,55500.00,7,18700.00
Разработка системы управления задачами на основе существующего решения,260000.00,21,71600.00
Сопровождение системы аутентификации на основе существующего решения,114000.00,8,40400.00
Сопровождение ERP-системы с нуля,26500.00,3,11400.00
Развёртывание DevOps-пайплайна (SaaS),36000.00,3,13500.00
Сопровождение панели администратора под ключ,143500.00,11,45100.00
Настройка системы резервного копирования (MVP),68500.00,8,31300.00
Миграция системы мониторинга (Enterprise),712500.00,77,209000.00
Разработка нагрузочного тестирования,602500.00,73,234000.00
Оптимизация микросервисной архитектуры (SaaS),201000.00,25,97000.00
Оптимизация API-сервиса (Enterprise),462000.00,60,171700.00
Развёртывание чат-бота (POC),238000.00,22,108800.00
Настройка системы управления задачами под ключ,142500.00,18,50400.00
Оптимизация корпоративного портала (SaaS),61500.00,7,20500.00
Тестирование системы аутентификации на основе существующего решения,209000.00,24,85900.00
Проектирование CRM-системы (SaaS),358500.00,31,176200.00
Аудит мобильного приложения (Enterprise),15000.00,2,4700.00
Внедрение системы мониторинга с нуля,646000.00,59,205800.00
Оптимизация системы аналитики (MVP),221500.00,25,74300.00
Внедрение системы аутентификации,703000.00,60,243300.00
Настройка системы аутентификации,104500.00,9,30900.00
Сопровождение системы резервного копирования (POC),133500.00,14,58100.00
Консультация DevOps-пайплайна на основе существующего решения,47000.00,6,22300.00
Разработка API-сервиса,879500.00,114,421700.00
Интеграция панели администратора (MVP),887000.00,86,295700.00
Оптимизация сети доставки контента (SaaS),301500.00,32,146700.00
Проектирование DevOps-пайплайна с нуля,219500.00,26,62000.00
Сопровождение API-сервиса,10500.00,1,4300.00
Интеграция мобильного приложения (MVP),1199000.00,156,405100.00
Разработка микросервисной архитектуры (MVP),692000.00,74,268400.00
Аудит платёжного модуля (Enterprise),39000.00,4,14200.00
Оптимизация платёжного модуля под ключ,146500.00,11,66800.00
Сопровождение микросервисной архитектуры (MVP),41500.00,3,11700.00
Внедрение системы аналитики под ключ,1420500.00,138,531000.00
Интеграция платёжного модуля (POC),1085500.00,109,446200.00
Развёртывание микросервисной архитектуры на основе существующего решения,171000.00,12,68900.00
Интеграция облачной инфраструктуры под ключ,143000.00,11,69400.00
Разработка панели администратора (Enterprise),145500.00,15,48700.00
Интеграция нагрузочного тестирования,799000.00,91,359300.00
Настройка чат-бота (MVP),127000.00,15,56200.00
Миграция системы аналитики (MVP),215000.00,16,78300.00
Тестирование системы мониторинга с нуля,346000.00,32,146800.00
Настройка системы аутентификации (MVP),98000.00,11,45400.00
Тестирование ERP-системы (Enterprise),59000.00,4,15300.00
Оптимизация системы аутентификации (Enterprise),134500.00,16,61100.00
Сопровождение чат-бота под ключ,41500.00,5,12200.00
Оптимизация системы резервного копирования с нуля,496000.00,60,206000.00
Оптимизация нагрузочного тестирования (SaaS),159000.00,13,53800.00
Миграция ERP-системы (Enterprise),454500.00,37,170600.00
Миграция панели администратора (SaaS),354500.00,31,102000.00
Интеграция сети доставки контента (SaaS),925000.00,117,366300.00
Консультация системы резервного копирования,21000.00,2,8800.00
Оптимизация API-сервиса,246000.00,24,98600.00
Внедрение DevOps-пайплайна (SaaS),1311500.00,101,616800.00
Внедрение API-сервиса (SaaS),198000.00,16,93800.00
Оптимизация CRM-системы,146000.00,16,42400.00
Разработка веб-приложения,1061500.00,135,416600.00
Внедрение мобильного приложения (POC),198500.00,17,62200.00
Оптимизация панели администратора,151500.00,19,65800.00
Развёртывание системы резервного копирования (MVP),263000.00,21,83400.00
Развёртывание базы данных (SaaS),355000.00,26,128600.00
Настройка облачной инфраструктуры (Enterprise),144000.00,16,40500.00
Миграция платёжного модуля (SaaS),57500.00,7,27600.00
Развёртывание системы аутентификации,502500.00,63,202100.00
Оптимизация мобильного приложения (SaaS),120500.00,15,53200.00
Разработка облачной инфраструктуры (SaaS),1727000.00,223,848300.00
Оптимизация системы мониторинга с нуля,345000.00,25,106400.00
Миграция нагрузочного тестирования,434000.00,51,207700.00
Разработка нагрузочного тестирования под ключ,1292000.00,128,628200.00
Сопровождение платёжного модуля под ключ,118500.00,12,50800.00
Настройка облачной инфраструктуры,83500.00,9,23900.00
Настройка системы аутентификации (SaaS),192000.00,22,94700.00
Интеграция веб-приложения (MVP),958000.00,124,290300.00
Разработка веб-приложения (MVP),690500.00,69,247600.00
Внедрение облачной инфраструктуры на основе существующего решения,197500.00,24,73000.00
Разработка нагрузочного тестирования (POC),1610500.00,205,635000.00
Внедрение CRM-системы на основе существующего решения,680500.00,72,214600.00
Тестирование нагрузочного тестирования под ключ,346000.00,25,93200.00
Интеграция CRM-системы (Enterprise),1030000.00,127,436900.00
Оптимизация API-сервиса (SaaS),366500.00,26,147100.00
Сопровождение системы управления задачами (MVP),67000.00,8,30600.00
Интеграция системы аналитики (MVP),480000.00,39,186600.00
Тестирование API-сервиса на основе существующего решения,85000.00,11,40600.00
Консультация микросервисной архитектуры (MVP),74000.00,7,26800.00
Разработка базы данных (POC),1130500.00,126,518500.00
Миграция DevOps-пайплайна (SaaS),546000.00,40,253200.00
Настройка CRM-системы (POC),88500.00,6,33200.00
Проектирование базы данных,147500.00,16,43800.00
Внедрение системы мониторинга,843500.00,73,235800.00
Интеграция CRM-системы (POC),151500.00,20,53100.00
Тестирование системы управления задачами (SaaS),118000.00,14,43100.00
Внедрение системы мониторинга (POC),980500.00,109,337400.00
Миграция системы аутентификации (MVP),456000.00,33,175100.00
Оптимизация API-сервиса под ключ,247500.00,23,89700.00
Сопровождение корпоративного портала под ключ,27000.00,3,12100.00
Развёртывание базы данных (MVP),349500.00,44,124300.00
Тестирование системы резервного копирования с нуля,120000.00,13,40400.00
Тестирование системы мониторинга на основе существующего решения,332000.00,39,146400.00
Интеграция чат-бота на основе существующего решения,63000.00,7,27900.00
Оптимизация чат-бота (SaaS),222000.00,22,96000.00
Настройка мобильного приложения (POC),142500.00,15,38400.00
Развёртывание системы аутентификации на основе существующего решения,181500.00,21,73500.00
Проектирование системы аналитики с нуля,762000.00,69,263500.00
Развёртывание системы управления задачами (MVP),213000.00,16,66100.00
Развёртывание панели администратора (SaaS),219500.00,21,60600.00
Настройка ERP-системы (MVP),95500.00,10,30500.00
Консультация сети доставки контента,45000.00,5,13700.00
Тестирование DevOps-пайплайна с нуля,349500.00,36,91700.00
Тестирование облачной инфраструктуры (Enterprise),63000.00,7,30900.00
Консультация чат-бота (POC),47500.00,4,17800.00
Внедрение корпоративного портала на основе существующего решения,1009500.00,99,261300.00
Разработка ERP-системы на основе существующего решения,861000.00,108,257400.00
Внедрение облачной инфраструктуры на основе существующего решения,1439000.00,163,558100.00
Развёртывание базы данных под ключ,57500.00,6,17400.00
Внедрение облачной инфраструктуры (POC),250000.00,19,80000.00
Консультация CRM-системы (Enterprise),60000.00,6,24300.00
Тестирование сети доставки контента,139000.00,16,47400.00
Миграция системы аналитики на основе существующего решения,642000.00,77,289600.00
Оптимизация API-сервиса (Enterprise),248000.00,27,67800.00
Настройка панели администратора (Enterprise),148000.00,15,64500.00
Тестирование системы резервного копирования под ключ,38500.00,3,14500.00
Оптимизация системы управления задачами,482000.00,43,159500.00
Разработка корпоративного портала (Enterprise),547500.00,62,246300.00
Консультация веб-приложения под ключ,40000.00,3,15100.00
Интеграция микросервисной архитектуры (SaaS),466000.00,58,220900.00
Консультация ERP-системы,17500.00,2,5000.00
Развёртывание панели администратора (SaaS),336000.00,24,165800.00
Аудит панели администратора (POC),252000.00,25,110400.00
Сопровождение панели администратора под ключ,49000.00,4,14300.00
Интеграция ERP-системы (POC),705500.00,63,273000.00
Проектирование нагрузочного тестирования (MVP),362000.00,38,106300.00
Проектирование системы аутентификации с нуля,645000.00,51,250500.00
Интеграция API-сервиса (POC),246500.00,22,71200.00
Развёртывание облачной инфраструктуры под ключ,470500.00,57,181600.00
Миграция API-сервиса (MVP),697000.00,58,175500.00
Внедрение корпоративного портала (POC),1422000.00,120,640500.00
Аудит DevOps-пайплайна с нуля,101000.00,10,26300.00
Интеграция DevOps-пайплайна под ключ,544000.00,49,182600.00
Проектирование CRM-системы на основе существующего решения,195500.00,20,75600.00
Миграция API-сервиса,859000.00,103,249900.00
Проектирование системы аналитики под ключ,510000.00,43,213400.00
Внедрение системы аутентификации под ключ,493000.00,40,177600.00
Развёртывание веб-приложения на основе существующего решения,266500.00,32,106200.00
Тестирование сети доставки контента (MVP),140000.00,16,41800.00
Проектирование микросервисной архитектуры (POC),742500.00,88,268900.00
Оптимизация DevOps-пайплайна на основе существующего решения,166000.00,13,47800.00
Сопровождение чат-бота (SaaS),101000.00,7,37400.00
Миграция CRM-системы с нуля,735000.00,89,267600.00
Развёртывание API-сервиса (SaaS),347500.00,41,135700.00
Миграция системы аналитики (SaaS),891000.00,80,268600.00
Оптимизация API-сервиса,499000.00,48,212700.00
Аудит веб-приложения (SaaS),165000.00,13,64400.00
Настройка микросервисной архитектуры (SaaS),126500.00,11,42600.00
Тестирование API-сервиса (POC),307000.00,30,105600.00
Консультация DevOps-пайплайна на основе существующего решения,28500.00,3,11800.00
Настройка нагрузочного тестирования,185500.00,14,76700.00
Тестирование сети доставки контента (MVP),369000.00,28,153500.00
Интеграция платёжного модуля (POC),560000.00,44,239700.00
Сопровождение панели администратора (MVP),35000.00,4,13500.00
Оптимизация корпоративного портала под ключ,136500.00,10,50200.00
Разработка нагрузочного тестирования (Enterprise),655500.00,68,307100.00
Аудит корпоративного портала под ключ,156500.00,17,39500.00
Консультация API-сервиса с нуля,38000.00,3,14200.00
Проектирование чат-бота под ключ,551500.00,69,227700.00
Консультация облачной инфраструктуры с нуля,75500.00,7,32900.00
Интеграция чат-бота под ключ,490500.00,36,175000.00
Оптимизация сети доставки контента (POC),140000.00,15,43100.00
Внедрение API-сервиса (POC),501000.00,64,185300.00
Тестирование системы резервного копирования под ключ,224000.00,19,74300.00
Миграция CRM-системы,306500.00,23,115300.00
Консультация чат-бота (POC),6500.00,1,3100.00
Сопровождение CRM-системы (POC),65000.00,5,24700.00
Тестирование системы аутентификации,245500.00,25,114000.00
Внедрение системы резервного копирования (Enterprise),203000.00,18,92200.00
Внедрение платёжного модуля (Enterprise),1178000.00,141,407400.00
Сопровождение системы резервного копирования (MVP),26000.00,2,7600.00
Тестирование нагрузочного тестирования под ключ,163500.00,18,66200.00
Оптимизация DevOps-пайплайна (MVP),304500.00,35,77900.00
Миграция системы управления задачами (POC),475500.00,44,183400.00
Настройка чат-бота с нуля,155500.00,17,54200.00
Настройка API-сервиса (MVP),50500.00,4,14300.00
Тестирование системы мониторинга под ключ,253000.00,31,98300.00
Сопровождение микросервисной архитектуры,78500.00,7,31200.00
Сопровождение чат-бота с нуля,47500.00,5,18600.00
Сопровождение системы аутентификации под ключ,144000.00,12,38400.00
Аудит веб-приложения (SaaS),51000.00,5,15100.00
Развёртывание системы аналитики (SaaS),264000.00,34,128400.00
Миграция DevOps-пайплайна (Enterprise),512000.00,62,205200.00
Аудит панели администратора под ключ,148500.00,16,42300.00
Настройка API-сервиса (Enterprise),15000.00,2,6400.00
Аудит CRM-системы под ключ,193000.00,20,91500.00
Разработка DevOps-пайплайна на основе существующего решения,1269500.00,140,356400.00
Развёртывание корпоративного портала на основе существующего решения,360500.00,38,99000.00
Тестирование системы аналитики (Enterprise),227500.00,25,87800.00
Сопровождение системы аналитики,106000.00,11,36400.00
Развёртывание облачной инфраструктуры (POC),215500.00,27,83800.00
Настройка веб-приложения на основе существующего решения,148000.00,19,43000.00
Аудит сети доставки контента на основе существующего решения,93500.00,7,31700.00
Настройка системы мониторинга на основе существующего решения,138500.00,10,59900.00
Настройка сети доставки контента на основе существующего решения,110000.00,10,34900.00
Интеграция CRM-системы на основе существующего решения,522000.00,49,190700.00
Развёртывание панели администратора,415500.00,50,203300.00
Сопровождение ERP-системы под ключ,78000.00,7,36200.00
Тестирование панели администратора (Enterprise),105500.00,13,39700.00
Проектирование корпоративного портала (MVP),583500.00,63,219000.00
Настройка системы аутентификации (SaaS),169500.00,20,63500.00
Интеграция панели администратора (Enterprise),249500.00,19,99500.00
Сопровождение базы данных под ключ,36000.00,4,12100.00
Развёртывание системы аналитики (Enterprise),83500.00,7,23700.00
Миграция системы аутентификации (Enterprise),104500.00,7,49000.00
Проектирование системы аутентификации с нуля,339500.00,37,157800.00
Развёртывание микросервисной архитектуры на основе существующего решения,518000.00,60,189300.00
Проектирование веб-приложения,428500.00,33,181300.00
Разработка корпоративного портала на основе существующего решения,1494500.00,144,563200.00
