name,cost,duration_days,prepayment
Оптимизация ERP-системы на основе существующего решения,291500.00,21,138100.00
Разработка DevOps-пайплайна (POC),1170500.00,110,545900.00
Сопровождение ERP-системы (SaaS),11000.00,1,2900.00
Интеграция базы данных на основе существующего решения,764000.00,62,234700.00
Сопровождение системы управления задачами (SaaS),72000.00,5,19100.00
Интеграция платёжного модуля (POC),903000.00,117,312900.00
Миграция системы управления задачами (Enterprise),290000.00,37,91200.00
Проектирование базы данных (POC),623000.00,53,199600.00
Настройка веб-приложения под ключ,38000.00,3,17300.00
Сопровождение веб-приложения (SaaS),54500.00,7,17200.00
Аудит базы данных (POC),21000.00,2,5300.00
Сопровождение базы данных с нуля,101500.00,11,44600.00
Сопровождение системы аналитики под ключ,41000.00,4,12000.00
Разработка DevOps-пайплайна (Enterprise),256500.00,31,104200.00
Консультация CRM-системы (MVP),72000.00,8,18000.00
Интеграция нагрузочного тестирования (SaaS),260000.00,25,73200.00
Сопровождение платёжного модуля (SaaS),75000.00,6,19200.00
Внедрение сети доставки контента (MVP),734000.00,69,299400.00
Оптимизация панели администратора под ключ,102500.00,8,26500.00
Аудит панели администратора (POC),227000.00,29,110500.00
Сопровождение базы данных (MVP),94000.00,10,29200.00
