name,cost,duration_days,prepayment
Настройка веб-приложения на основе существующего решения,35000.00,3,16700.00
Аудит микросервисной архитектуры под ключ,299500.00,33,145400.00
Миграция платёжного модуля,312000.00,24,132100.00
Настройка панели администратора (MVP),17500.00,1,6100.00
Сопровождение CRM-системы на основе существующего решения,88500.00,10,23000.00
Интеграция облачной инфраструктуры под ключ,481000.00,54,237100.00
Сопровождение ERP-системы (SaaS),52500.00,6,22300.00
Сопровождение API-сервиса (MVP),94500.00,9,24800.00
Проектирование платёжного модуля (MVP),789000.00,90,372700.00
Сопровождение корпоративного портала (Enterprise),55500.00,5,22300.00
Разработка системы мониторинга под ключ,701000.00,82,337600.00
Тестирование чат-бота (MVP),27000.00,3,10200.00
Аудит CRM-системы под ключ,86500.00,10,41800.00
Консультация API-сервиса,43500.00,5,17200.00
Разработка базы данных (Enterprise),147500.00,12,40900.00
Проектирование системы аналитики (Enterprise),703500.00,64,304800.00
Аудит DevOps-пайплайна (POC),235000.00,24,84800.00
Аудит платёжного модуля (MVP),256500.00,26,72100.00
Развёртывание системы резервного копирования под ключ,100500.00,10,40100.00
Сопровождение мобильного приложения (SaaS),31500.00,4,12500.00
Аудит микросервисной архитектуры (SaaS),100000.00,13,44000.00
Проектирование системы управления задачами под ключ,515500.00,38,194200.00
Аудит системы аналитики (Enterprise),206000.00,26,70600.00
Миграция базы данных на основе существующего решения,228000.00,25,108800.00
Оптимизация платёжного модуля (POC),244000.00,19,105700.00
Проектирование системы аналитики (MVP),366500.00,43,145600.00
Развёртывание сети доставки контента на основе существующего решения,76500.00,7,37100.00
Настройка базы данных на основе существующего решения,164000.00,21,79400.00
Развёртывание чат-бота (MVP),364000.00,30,181300.00
Настройка чат-бота (POC),181500.00,24,50300.00
Оптимизация корпоративного портала с нуля,232000.00,21,115000.00
Внедрение панели администратора (SaaS),263000.00,27,99300.00
Интеграция нагрузочного тестирования (SaaS),584500.00,71,226400.00
Миграция базы данных под ключ,527500.00,47,177500.00
Тестирование системы аутентификации (MVP),203000.00,26,66900.00
Разработка платёжного модуля (MVP),1511500.00,116,485500.00
Аудит системы мониторинга (POC),242500.00,30,116100.00
Внедрение базы данных (MVP),428000.00,49,137500.00
Тестирование панели администратора (MVP),250500.00,21,106600.00
Разработка CRM-системы (POC),1582000.00,127,627000.00
Аудит панели администратора с нуля,22000.00,2,7200.00
Развёртывание API-сервиса (MVP),224000.00,28,83800.00
Разработка API-сервиса (SaaS),1811500.00,163,668400.00
Разработка системы мониторинга (MVP),943000.00,81,341900.00
Внедрение системы мониторинга,737500.00,76,313100.00
Внедрение сети доставки контента с нуля,302500.00,27,91400.00
Внедрение CRM-системы (SaaS),1037000.00,132,369900.00
Консультация облачной инфраструктуры с нуля,70000.00,6,34400.00
Тестирование DevOps-пайплайна на основе существующего решения,37000.00,4,10800.00
Разработка чат-бота под ключ,1658000.00,143,658000.00
Миграция базы данных,261000.00,24,66600.00
Интеграция платёжного модуля на основе существующего решения,118000.00,12,48800.00
Интеграция базы данных,257000.00,23,83500.00
Аудит сети доставки контента (SaaS),83500.00,10,28300.00
Тестирование API-сервиса (SaaS),46000.00,5,12400.00
Аудит платёжного модуля (POC),286000.00,28,88900.00
Настройка системы аналитики с нуля,54500.00,7,21100.00
Настройка системы резервного копирования (SaaS),16000.00,2,5800.00
Настройка базы данных,95000.00,10,47300.00
Аудит веб-приложения на основе существующего решения,56500.00,4,17500.00
Сопровождение панели администратора на основе существующего решения,123000.00,9,51200.00
Интеграция нагрузочного тестирования (POC),664500.00,49,210100.00
Настройка CRM-системы с нуля,91000.00,7,29700.00
Настройка системы аналитики,167000.00,13,82700.00
Интеграция системы аналитики (POC),561500.00,42,243400.00
Консультация системы аутентификации,14000.00,1,6000.00
Аудит ERP-системы (MVP),47500.00,4,17100.00
Интеграция корпоративного портала на основе существующего решения,447500.00,52,161300.00
Развёртывание платёжного модуля (Enterprise),564000.00,70,151800.00
Оптимизация корпоративного портала под ключ,183000.00,17,47200.00
Интеграция облачной инфраструктуры (MVP),803000.00,68,257600.00
Тестирование системы мониторинга с нуля,54000.00,4,26600.00
Оптимизация системы аутентификации (POC),77500.00,9,21600.00
Развёртывание мобильного приложения (Enterprise),231000.00,23,58300.00
Настройка панели администратора под ключ,145500.00,19,50000.00
Интеграция платёжного модуля (SaaS),133500.00,10,48000.00
Тестирование CRM-системы (SaaS),309000.00,24,81200.00
Интеграция микросервисной архитектуры (MVP),367000.00,44,109300.00
Оптимизация нагрузочного тестирования под ключ,235000.00,24,84400.00
Оптимизация нагрузочного тестирования (POC),334000.00,32,157100.00
Внедрение системы управления задачами на основе существующего решения,736500.00,62,301700.00
Сопровождение системы управления задачами под ключ,126000.00,16,41200.00
Миграция базы данных (SaaS),834000.00,83,332400.00
Внедрение веб-приложения с нуля,638500.00,45,246600.00
Тестирование веб-приложения (Enterprise),105000.00,10,27300.00
Настройка корпоративного портала с нуля,152000.00,13,51000.00
Тестирование платёжного модуля под ключ,276500.00,32,127700.00
Развёртывание ERP-системы (MVP),253500.00,21,89600.00
Консультация нагрузочного тестирования (MVP),49500.00,6,20600.00
Настройка чат-бота на основе существующего решения,99500.00,8,45900.00
Настройка системы аутентификации (Enterprise),123000.00,14,55200.00
Развёртывание мобильного приложения (MVP),436000.00,55,152500.00
Интеграция системы аутентификации (MVP),936500.00,108,435900.00
Консультация платёжного модуля с нуля,52000.00,7,15800.00
Оптимизация системы резервного копирования (MVP),31000.00,3,14000.00
Аудит системы резервного копирования (SaaS),95500.00,10,44600.00
Консультация панели администратора (POC),11500.00,1,4800.00
Внедрение панели администратора (POC),1242500.00,88,502400.00
Аудит системы аналитики (Enterprise),259000.00,29,111300.00
Консультация системы аналитики (MVP),61500.00,5,17900.00
Настройка CRM-системы с нуля,70000.00,6,29900.00
Консультация чат-бота (Enterprise),37000.00,4,13500.00
Консультация корпоративного портала на основе существующего решения,72500.00,9,18400.00
Разработка микросервисной архитектуры (SaaS),1782500.00,185,604400.00
Сопровождение ERP-системы (Enterprise),108500.00,12,44000.00
Тестирование сети доставки контента (POC),94500.00,8,46800.00
Тестирование платёжного модуля (Enterprise),397500.00,35,155000.00
Проектирование системы управления задачами,659500.00,81,257000.00
Миграция нагрузочного тестирования под ключ,104000.00,12,47500.00
Настройка нагрузочного тестирования под ключ,42000.00,5,16100.00
Проектирование чат-бота (MVP),668000.00,85,278600.00
Проектирование системы управления задачами (MVP),323500.00,29,117900.00
Разработка CRM-системы (MVP),348500.00,42,151900.00
Интеграция системы резервного копирования на основе существующего решения,1110500.00,117,300000.00
Миграция чат-бота (MVP),766500.00,57,273000.00
Развёртывание веб-приложения на основе существующего решения,465000.00,59,162000.00
Внедрение системы аналитики на основе существующего решения,101000.00,11,46600.00
Тестирование CRM-системы (POC),332000.00,27,127900.00
Разработка системы аналитики,742000.00,75,237200.00
Сопровождение DevOps-пайплайна с нуля,120500.00,9,51800.00
Внедрение системы резервного копирования с нуля,1139000.00,125,357800.00
Миграция ERP-системы на основе существующего решения,772500.00,73,342900.00
Развёртывание веб-приложения на основе существующего решения,298000.00,30,89900.00
Развёртывание ERP-системы (Enterprise),43500.00,3,17500.00
Внедрение ERP-системы под ключ,475500.00,48,177900.00
Разработка системы резервного копирования с нуля,1162500.00,149,574000.00
Оптимизация системы аналитики (POC),350500.00,27,169300.00
Тестирование ERP-системы (MVP),122500.00,13,38200.00
Сопровождение ERP-системы,103000.00,13,43800.00
Оптимизация системы мониторинга на основе существующего решения,470000.00,58,124900.00
Тестирование базы данных (MVP),63000.00,7,16200.00
Аудит системы управления задачами под ключ,126000.00,9,51200.00
Оптимизация системы управления задачами (POC),211000.00,16,67500.00
Интеграция DevOps-пайплайна,664500.00,64,257600.00
Разработка DevOps-пайплайна под ключ,385500.00,49,130700.00
Разработка CRM-системы под ключ,711000.00,82,193600.00
Аудит системы управления задачами с нуля,297000.00,24,148100.00
Развёртывание веб-приложения,403000.00,43,127300.00
Миграция панели администратора (MVP),653500.00,70,234800.00
Внедрение веб-приложения под ключ,338000.00,43,94100.00
Развёртывание облачной инфраструктуры (MVP),496000.00,38,241900.00
Аудит мобильного приложения на основе существующего решения,251500.00,21,112100.00
Оптимизация системы резервного копирования (MVP),473000.00,58,154600.00
Внедрение веб-приложения (POC),766000.00,57,240200.00
Консультация API-сервиса на основе существующего решения,19500.00,2,6500.00
Консультация мобильного приложения (Enterprise),38000.00,3,12300.00
Тестирование системы аналитики,172500.00,13,71000.00
Аудит CRM-системы (POC),283000.00,25,121100.00
Тестирование системы аутентификации с нуля,371500.00,27,156500.00
Сопровождение DevOps-пайплайна (POC),146000.00,11,42100.00
Внедрение облачной инфраструктуры (MVP),1112000.00,132,300400.00
Миграция системы управления задачами (Enterprise),488500.00,51,157500.00
Настройка панели администратора с нуля,171000.00,13,50000.00
Аудит сети доставки контента с нуля,234000.00,24,98500.00
Сопровождение микросервисной архитектуры,147500.00,12,63600.00
Сопровождение DevOps-пайплайна (POC),132000.00,13,55700.00
Интеграция API-сервиса на основе существующего решения,893500.00,109,319600.00
Консультация системы управления задачами на основе существующего решения,35000.00,3,13000.00
Сопровождение веб-приложения (SaaS),116000.00,15,33600.00
Миграция чат-бота (POC),572500.00,66,251000.00
Консультация DevOps-пайплайна,49000.00,5,22600.00
Аудит платёжного модуля (SaaS),48000.00,4,14700.00
Сопровождение системы резервного копирования,38000.00,4,11700.00
Тестирование API-сервиса на основе существующего решения,398000.00,51,114400.00
Миграция чат-бота (POC),893000.00,96,316900.00
Миграция панели администратора (POC),707000.00,53,184200.00
Развёртывание микросервисной архитектуры с нуля,431500.00,38,212700.00
Внедрение системы мониторинга (MVP),804500.00,104,253300.00
Внедрение корпоративного портала (SaaS),1476500.00,184,517000.00
Разработка панели администратора (POC),1216000.00,94,590500.00
Проектирование системы резервного копирования с нуля,775000.00,87,287800.00
Настройка веб-приложения под ключ,165500.00,19,60900.00
Консультация базы данных (Enterprise),45500.00,4,18100.00
Внедрение базы данных (POC),434000.00,48,194900.00
Разработка системы мониторинга под ключ,831000.00,69,297800.00
Внедрение облачной инфраструктуры,165500.00,14,80300.00
Консультация веб-приложения с нуля,40500.00,4,20200.00
Интеграция панели администратора (POC),826500.00,100,340600.00
Сопровождение API-сервиса с нуля,134500.00,11,35000.00
Консультация корпоративного портала (Enterprise),22000.00,3,10200.00
Проектирование сети доставки контента с нуля,419000.00,44,136300.00
Сопровождение CRM-системы (Enterprise),92500.00,12,39900.00
Миграция облачной инфраструктуры с нуля,487000.00,62,221000.00
Миграция микросервисной архитектуры под ключ,851500.00,96,214000.00
Интеграция сети доставки контента,707500.00,81,253500.00
Консультация API-сервиса с нуля,35500.00,3,13200.00
Разработка мобильного приложения с нуля,874500.00,76,424200.00
Разработка облачной инфраструктуры (POC),731000.00,67,356400.00
Проектирование чат-бота (POC),431000.00,39,191000.00
Внедрение веб-приложения под ключ,105000.00,11,30500.00
Развёртывание системы управления задачами на основе существующего решения,37500.00,4,16000.00
Миграция ERP-системы (MVP),587000.00,76,234200.00
Настройка мобильного приложения (MVP),41500.00,5,11800.00
Аудит корпоративного портала (Enterprise),126500.00,16,59900.00
Оптимизация веб-приложения (MVP),76000.00,7,22300.00
Интеграция системы резервного копирования с нуля,882000.00,109,243500.00
Настройка системы управления задачами (Enterprise),174000.00,14,44700.00
Миграция системы мониторинга (MVP),495500.00,53,163000.00
Развёртывание облачной инфраструктуры под ключ,555000.00,59,166600.00
Консультация микросервисной архитектуры (SaaS),79500.00,6,28600.00
Развёртывание микросервисной архитектуры,142000.00,17,69600.00
Развёртывание базы данных (MVP),285000.00,36,107300.00
Оптимизация API-сервиса с нуля,370500.00,27,100900.00
Консультация сети доставки контента под ключ,19500.00,2,6800.00
Интеграция ERP-системы (POC),794000.00,59,239100.00
Разработка DevOps-пайплайна,1063500.00,137,300500.00
Разработка микросервисной архитектуры на основе существующего решения,562000.00,43,263200.00
Аудит системы аутентификации (Enterprise),235000.00,30,94700.00
Развёртывание системы мониторинга на основе существующего решения,152500.00,12,75900.00
Проектирование CRM-системы,56500.00,7,23500.00
Консультация системы мониторинга под ключ,32500.00,4,13000.00
Оптимизация сети доставки контента,45000.00,4,20600.00
Оптимизация веб-приложения (POC),350500.00,35,155600.00
Внедрение системы аутентификации под ключ,211500.00,25,64700.00
Оптимизация панели администратора (Enterprise),375500.00,46,129500.00
Проектирование корпоративного портала под ключ,312000.00,31,132400.00
Оптимизация облачной инфраструктуры под ключ,102500.00,10,41000.00
Сопровождение системы резервного копирования (Enterprise),113500.00,11,29900.00
Тестирование облачной инфраструктуры под ключ,380000.00,37,105400.00
Оптимизация сети доставки контента под ключ,26000.00,3,10200.00
Миграция API-сервиса с нуля,747500.00,76,351300.00
Тестирование системы аналитики с нуля,255500.00,22,95900.00
Разработка системы мониторинга (SaaS),1470500.00,175,524800.00
Оптимизация системы резервного копирования (MVP),158000.00,13,39900.00
Тестирование ERP-системы (MVP),398500.00,29,104700.00
Развёртывание панели администратора,196000.00,22,49100.00
Настройка платёжного модуля на основе существующего решения,53500.00,5,24900.00
Миграция системы резервного копирования (SaaS),42500.00,3,15000.00
Внедрение микросервисной архитектуры на основе существующего решения,1052500.00,85,522300.00
Проектирование системы аутентификации с нуля,489000.00,35,228200.00
Внедрение нагрузочного тестирования,359500.00,42,138100.00
Развёртывание CRM-системы на основе существующего решения,480500.00,48,153400.00
Интеграция чат-бота с нуля,716500.00,56,334000.00
Аудит облачной инфраструктуры с нуля,50000.00,5,22500.00
Консультация платёжного модуля (MVP),68500.00,5,23400.00
Внедрение панели администратора с нуля,1388500.00,108,439700.00
Тестирование системы резервного копирования (SaaS),130500.00,9,39500.00
Разработка CRM-системы (POC),1400500.00,108,568400.00
Проектирование панели администратора (Enterprise),348500.00,28,151200.00
Консультация ERP-системы (Enterprise),27500.00,4,10300.00
Настройка корпоративного портала (Enterprise),131500.00,13,62200.00
Сопровождение системы управления задачами с нуля,20500.00,2,5900.00
Внедрение микросервисной архитектуры,649500.00,72,252300.00
Проектирование микросервисной архитектуры (Enterprise),155500.00,12,54300.00
Настройка веб-приложения,175500.00,17,75100.00
Тестирование системы резервного копирования (SaaS),131000.00,16,56400.00
Оптимизация системы аутентификации (SaaS),470500.00,45,137000.00
Аудит системы управления задачами с нуля,159500.00,11,60200.00
Внедрение микросервисной архитектуры,436500.00,54,198400.00
Внедрение платёжного модуля (MVP),196000.00,23,58100.00
Тестирование платёжного модуля (SaaS),186000.00,23,92700.00
Проектирование базы данных (Enterprise),445000.00,54,114400.00
Проектирование системы управления задачами (POC),510500.00,66,137500.00
Оптимизация системы мониторинга (MVP),403500.00,44,177300.00
Тестирование мобильного приложения (POC),84000.00,10,23600.00
Тестирование ERP-системы (MVP),37500.00,4,18500.00
Внедрение ERP-системы (POC),405000.00,38,183700.00
Разработка мобильного приложения,953000.00,80,282800.00
Сопровождение CRM-системы,58000.00,5,17300.00
Проектирование системы управления задачами (Enterprise),47500.00,5,21800.00
Разработка CRM-системы (POC),1082500.00,116,509900.00
Оптимизация чат-бота под ключ,130000.00,13,64400.00
Развёртывание системы мониторинга (SaaS),180500.00,14,45400.00
Внедрение платёжного модуля,1090000.00,117,462800.00
Аудит системы управления задачами (Enterprise),18500.00,1,7100.00
Разработка мобильного приложения (MVP),919000.00,97,378800.00
Консультация панели администратора (SaaS),32500.00,3,8900.00
Тестирование системы аналитики (MVP),226000.00,26,88300.00
Консультация CRM-системы (Enterprise),13500.00,2,5700.00
Аудит системы мониторинга (MVP),247000.00,19,104300.00
Сопровождение корпоративного портала с нуля,71000.00,8,29300.00
Развёртывание панели администратора,207000.00,16,89600.00
Аудит API-сервиса (Enterprise),89500.00,7,25700.00
Настройка платёжного модуля под ключ,84000.00,8,21700.00
Оптимизация нагрузочного тестирования под ключ,86000.00,9,42200.00
Миграция системы резервного копирования с нуля,177500.00,17,68200.00
Настройка DevOps-пайплайна (SaaS),27500.00,2,11000.00
Тестирование системы резервного копирования (Enterprise),337500.00,40,124400.00
Проектирование веб-приложения под ключ,142500.00,16,67500.00
Тестирование системы аналитики (MVP),287000.00,36,108000.00
Интеграция системы аналитики (POC),222500.00,19,79100.00
Консультация платёжного модуля (SaaS),34500.00,3,11400.00
Сопровождение мобильного приложения с нуля,63000.00,6,16600.00
Настройка системы аутентификации (MVP),170500.00,13,55400.00
Миграция базы данных (SaaS),382500.00,37,149900.00
Интеграция платёжного модуля (SaaS),75000.00,9,31000.00
Тестирование платёжного модуля (Enterprise),156000.00,20,42400.00
Развёртывание системы управления задачами (Enterprise),567500.00,42,142200.00
Интеграция панели администратора (MVP),1050500.00,82,336800.00
Оптимизация чат-бота на основе существующего решения,490000.00,48,124600.00
Развёртывание мобильного приложения на основе существующего решения,530500.00,43,245000.00
Тестирование мобильного приложения с нуля,349000.00,45,103100.00
Внедрение корпоративного портала на основе существующего решения,346500.00,38,114000.00
Интеграция системы управления задачами (Enterprise),1098500.00,133,274900.00
Разработка системы аналитики,184500.00,14,63600.00
Сопровождение системы управления задачами под ключ,91000.00,7,36900.00
Оптимизация базы данных (MVP),97500.00,10,36200.00
Консультация CRM-системы под ключ,72000.00,9,28300.00
Консультация системы управления задачами (MVP),50500.00,6,21800.00
Сопровождение системы аутентификации под ключ,142500.00,13,52500.00
Аудит сети доставки контента на основе существующего решения,60000.00,6,17800.00
Проектирование API-сервиса на основе существующего решения,544500.00,47,262100.00
Консультация системы управления задачами (POC),20500.00,2,9500.00
Аудит DevOps-пайплайна (SaaS),71500.00,9,25100.00
Сопровождение системы аналитики на основе существующего решения,60500.00,6,20800.00
Тестирование сети доставки контента (Enterprise),178000.00,19,68600.00
Сопровождение системы мониторинга (POC),82000.00,8,28200.00
Консультация системы аналитики,66500.00,7,28400.00
Разработка системы резервного копирования под ключ,153500.00,15,47700.00
Настройка корпоративного портала,103500.00,13,40800.00
Внедрение DevOps-пайплайна (Enterprise),745000.00,59,258900.00
Тестирование CRM-системы (Enterprise),293500.00,33,133700.00
Разработка облачной инфраструктуры под ключ,1753000.00,139,758300.00
Разработка системы резервного копирования (MVP),360000.00,41,137500.00
Настройка API-сервиса,66500.00,5,19400.00
Проектирование чат-бота (Enterprise),686000.00,80,235800.00
Настройка системы аналитики на основе существующего решения,182500.00,15,66400.00
Сопровождение ERP-системы (MVP),102500.00,13,26900.00
Тестирование базы данных,397500.00,36,122400.00
Внедрение веб-приложения с нуля,486500.00,43,171200.00
Развёртывание системы мониторинга (SaaS),82500.00,7,27100.00
Тестирование облачной инфраструктуры на основе существующего решения,340500.00,44,112900.00
Тестирование системы мониторинга (Enterprise),343000.00,30,132100.00
Развёртывание веб-приложения (MVP),140500.00,17,41300.00
Интеграция API-сервиса под ключ,525500.00,54,177100.00
Тестирование API-сервиса,320500.00,26,129500.00
Консультация сети доставки контента с нуля,46500.00,5,13700.00
Оптимизация микросервисной архитектуры (POC),343500.00,28,127300.00
Оптимизация чат-бота,95000.00,12,38600.00
Тестирование микросервисной архитектуры (Enterprise),45500.00,4,22300.00
Внедрение системы мониторинга на основе существующего решения,786500.00,72,328100.00
Консультация панели администратора (Enterprise),32500.00,4,9900.00
Аудит панели администратора (MVP),261000.00,30,85100.00
Тестирование корпоративного портала с нуля,362500.00,40,122100.00
Аудит облачной инфраструктуры (POC),41500.00,3,18600.00
Настройка панели администратора (POC),162500.00,13,66100.00
Интеграция API-сервиса с нуля,773000.00,63,203600.00
Внедрение облачной инфраструктуры (SaaS),1175500.00,143,492300.00
Аудит CRM-системы (POC),224500.00,21,71400.00
Миграция ERP-системы под ключ,487500.00,55,174000.00
Оптимизация облачной инфраструктуры (POC),487500.00,52,183700.00
Оптимизация базы данных с нуля,238000.00,30,83800.00
Миграция чат-бота под ключ,789500.00,70,276500.00
Внедрение нагрузочного тестирования с нуля,1024500.00,127,258300.00
Оптимизация системы аутентификации,483500.00,46,219600.00
Консультация системы управления задачами на основе существующего решения,32500.00,4,12600.00
Развёртывание DevOps-пайплайна с нуля,501000.00,39,196200.00
Интеграция CRM-системы на основе существующего решения,890000.00,91,365400.00
Консультация системы резервного копирования (Enterprise),10500.00,1,4100.00
Миграция DevOps-пайплайна с нуля,853000.00,71,418900.00
Сопровождение веб-приложения,69500.00,6,28800.00
Сопровождение корпоративного портала на основе существующего решения,87500.00,9,32500.00
Аудит системы аутентификации (MVP),71500.00,6,32400.00
Разработка чат-бота (MVP),1305500.00,126,551000.00
Тестирование API-сервиса (SaaS),165500.00,21,50500.00
Настройка ERP-системы (POC),161500.00,19,42000.00
Проектирование системы резервного копирования под ключ,131500.00,10,58500.00
Развёртывание системы аналитики (SaaS),361500.00,45,166600.00
Тестирование базы данных (SaaS),397000.00,43,105800.00
Консультация корпоративного портала на основе существующего решения,60500.00,7,27800.00
Тестирование сети доставки контента (POC),73500.00,7,31200.00
Разработка системы мониторинга под ключ,219500.00,27,72200.00
Сопровождение панели администратора,134000.00,17,59500.00
Сопровождение ERP-системы (POC),103500.00,12,33800.00
Тестирование веб-приложения (SaaS),324000.00,26,87200.00
Разработка системы аутентификации (POC),150500.00,18,41000.00
Разработка ERP-системы (Enterprise),1337500.00,114,534600.00
Настройка микросервисной архитектуры под ключ,61500.00,5,22900.00
Тестирование платёжного модуля на основе существующего решения,62000.00,8,23800.00
Развёртывание веб-приложения (POC),391500.00,41,128000.00
Интеграция ERP-системы с нуля,72500.00,5,18500.00
Тестирование платёжного модуля (POC),352000.00,30,123900.00
Настройка сети доставки контента на основе существующего решения,131000.00,11,50700.00
Проектирование панели администратора на основе существующего решения,403000.00,42,124000.00
Миграция панели администратора (SaaS),57500.00,4,15700.00
Разработка API-сервиса с нуля,625500.00,61,208500.00
Интеграция облачной инфраструктуры (Enterprise),153500.00,18,62700.00
Интеграция системы аутентификации под ключ,562500.00,42,263700.00
Оптимизация системы аналитики на основе существующего решения,44000.00,4,17900.00
Сопровождение ERP-системы (MVP),149500.00,18,54200.00
Разработка нагрузочного тестирования,1182500.00,105,382400.00
Аудит микросервисной архитектуры (MVP),228500.00,28,101700.00
Тестирование системы аутентификации (POC),256500.00,25,115400.00
Тестирование чат-бота на основе существующего решения,306500.00,35,100900.00
Сопровождение ERP-системы на основе существующего решения,104500.00,9,49500.00
Интеграция сети доставки контента (SaaS),668500.00,80,221200.00
Разработка чат-бота (POC),1659000.00,131,808400.00
Тестирование системы аутентификации (POC),193000.00,22,78200.00
Развёртывание чат-бота (MVP),440000.00,57,161400.00
Аудит системы управления задачами под ключ,85000.00,9,25800.00
Миграция CRM-системы (Enterprise),60000.00,8,21800.00
Проектирование системы резервного копирования под ключ,737000.00,63,186800.00
Тестирование ERP-системы (MVP),355500.00,42,114700.00
Проектирование сети доставки контента (MVP),674500.00,56,241200.00
Миграция базы данных (POC),297000.00,27,119700.00
Интеграция корпоративного портала под ключ,599500.00,73,175800.00
Оптимизация системы управления задачами (MVP),440500.00,39,173600.00
Аудит DevOps-пайплайна под ключ,172000.00,13,77900.00
Разработка системы управления задачами (POC),1637500.00,127,632300.00
Развёртывание нагрузочного тестирования (POC),119500.00,14,48300.00
Миграция микросервисной архитектуры на основе существующего решения,60000.00,5,22400.00
Разработка облачной инфраструктуры с нуля,1057000.00,88,285600.00
Консультация нагрузочного тестирования (Enterprise),17000.00,1,5900.00
Сопровождение базы данных (SaaS),35000.00,4,14100.00
Сопровождение DevOps-пайплайна (POC),59000.00,6,18400.00
Миграция сети доставки контента с нуля,742000.00,75,314200.00
Интеграция чат-бота (MVP),386500.00,40,138500.00
Проектирование веб-приложения (SaaS),48500.00,5,19100.00
Оптимизация чат-бота на основе существующего решения,310500.00,36,103700.00
Развёртывание базы данных (POC),38000.00,4,11800.00
Сопровождение корпоративного портала (Enterprise),23500.00,2,8000.00
Интеграция системы аналитики (SaaS),600500.00,56,160600.00
Консультация ERP-системы на основе существующего решения,28000.00,3,8400.00
Интеграция платёжного модуля (MVP),1138000.00,82,342800.00
Внедрение чат-бота с нуля,1325000.00,108,358700.00
Консультация облачной инфраструктуры под ключ,29500.00,3,12300.00
Консультация системы аналитики под ключ,65500.00,6,18500.00
Миграция системы управления задачами с нуля,273000.00,21,93300.00
Проектирование чат-бота (Enterprise),313500.00,36,120000.00
Развёртывание системы управления задачами (MVP),363000.00,47,107700.00
Проектирование ERP-системы (Enterprise),188500.00,24,85700.00
Консультация платёжного модуля (POC),62000.00,6,31000.00
Аудит системы аутентификации на основе существующего решения,168500.00,17,69500.00
Настройка системы управления задачами (MVP),92000.00,6,35200.00
Оптимизация системы управления задачами (SaaS),178000.00,16,55800.00
Аудит системы аналитики на основе существующего решения,186000.00,23,91000.00
Тестирование панели администратора (Enterprise),126500.00,9,56600.00
Внедрение системы резервного копирования (SaaS),1400000.00,115,600600.00
Развёртывание DevOps-пайплайна под ключ,487500.00,61,128700.00
Проектирование мобильного приложения (SaaS),50000.00,5,14400.00
Сопровождение веб-приложения (Enterprise),135500.00,16,63100.00
Проектирование системы аналитики (Enterprise),265000.00,30,78200.00
Миграция веб-приложения (SaaS),510500.00,56,128000.00
Тестирование DevOps-пайплайна на основе существующего решения,46500.00,6,14300.00
Развёртывание системы мониторинга с нуля,428000.00,53,130500.00
Тестирование системы резервного копирования с нуля,171500.00,18,58400.00
Настройка панели администратора с нуля,149000.00,13,68000.00
Тестирование CRM-системы (SaaS),146000.00,13,58400.00
Интеграция мобильного приложения,82500.00,7,25500.00
Развёртывание корпоративного портала (POC),326500.00,35,139000.00
Сопровождение системы мониторинга на основе существующего решения,73000.00,5,27700.00
Сопровождение API-сервиса (Enterprise),90500.00,11,41500.00
Проектирование микросервисной архитектуры (SaaS),185500.00,20,51000.00
Оптимизация корпоративного портала (POC),34500.00,3,17200.00
Миграция панели администратора (Enterprise),420500.00,47,120500.00
Интеграция системы управления задачами,681000.00,72,180500.00
Внедрение API-сервиса (Enterprise),1224000.00,104,560900.00
Интеграция чат-бота под ключ,1100000.00,136,487300.00
Тестирование веб-приложения (POC),380500.00,46,112900.00
Аудит системы аутентификации под ключ,260000.00,31,92300.00
Развёртывание чат-бота (SaaS),362500.00,30,158100.00
Тестирование облачной инфраструктуры (POC),83500.00,9,23400.00
Оптимизация CRM-системы на основе существующего решения,175500.00,17,45200.00
Тестирование мобильного приложения (Enterprise),93000.00,11,25200.00
Внедрение системы управления задачами (POC),797500.00,63,348700.00
Аудит CRM-системы (Enterprise),109500.00,12,46100.00
Проектирование микросервисной архитектуры (MVP),268500.00,22,70600.00
Интеграция системы аналитики,1017500.00,91,508200.00
Сопровождение сети доставки контента (Enterprise),60500.00,6,29500.00
Настройка системы управления задачами на основе существующего решения,148000.00,16,62900.00
Оптимизация системы управления задачами (MVP),167500.00,14,69500.00
Настройка микросервисной архитектуры на основе существующего решения,11500.00,1,5400.00
Сопровождение системы резервного копирования с нуля,135500.00,12,40000.00
Настройка системы резервного копирования (POC),100000.00,10,28900.00
Развёртывание веб-приложения (POC),82000.00,6,24500.00
Развёртывание системы мониторинга (SaaS),426500.00,54,203400.00
Аудит системы резервного копирования (POC),148500.00,16,73500.00
Оптимизация ERP-системы с нуля,375500.00,43,119100.00
Внедрение API-сервиса (SaaS),1329000.00,109,479700.00
Настройка системы аналитики на основе существующего решения,140000.00,12,40700.00
Интеграция нагрузочного тестирования (POC),990500.00,78,333200.00
