name,cost,duration_days,prepayment
Развёртывание CRM-системы (Enterprise),219500.00,26,71000.00
Аудит системы аутентификации,162500.00,16,72700.00
Проектирование корпоративного портала,731500.00,76,248900.00
Настройка облачной инфраструктуры с нуля,167000.00,12,42500.00
Консультация системы резервного копирования (POC),35500.00,3,9600.00
Развёртывание панели администратора (POC),550000.00,63,179200.00
Оптимизация системы аналитики,169500.00,22,62900.00
Оптимизация системы резервного копирования на основе существующего решения,350000.00,33,165600.00
Консультация базы данных под ключ,63000.00,6,28100.00
Развёртывание панели администратора (MVP),260500.00,20,113100.00
Проектирование API-сервиса на основе существующего решения,786000.00,78,203400.00
Сопровождение чат-бота (SaaS),64500.00,7,27900.00
Развёртывание панели администратора под ключ,539500.00,55,245500.00
Миграция системы аналитики,388000.00,36,152900.00
Тестирование микросервисной архитектуры на основе существующего решения,115500.00,11,39600.00
Оптимизация API-сервиса (SaaS),165500.00,14,82100.00
Оптимизация облачной инфраструктуры (MVP),247500.00,20,75200.00
Внедрение системы мониторинга с нуля,443000.00,32,132100.00
Миграция системы мониторинга на основе существующего решения,424000.00,49,125300.00
Оптимизация системы управления задачами,150000.00,14,49500.00
Проектирование микросервисной архитектуры (Enterprise),44000.00,5,15300.00
Миграция DevOps-пайплайна на основе существующего решения,198000.00,21,56300.00
Разработка платёжного модуля (SaaS),1045000.00,123,305900.00
Развёртывание системы аналитики (POC),548500.00,66,205800.00
Тестирование мобильного приложения (SaaS),236500.00,27,109500.00
Развёртывание микросервисной архитектуры (Enterprise),594000.00,56,226600.00
Аудит системы управления задачами (SaaS),74500.00,8,33300.00
Настройка платёжного модуля (SaaS),138500.00,10,68500.00
Проектирование базы данных на основе существующего решения,225000.00,17,73000.00
Консультация мобильного приложения (SaaS),38000.00,5,12000.00
Разработка микросервисной архитектуры с нуля,1567000.00,160,723800.00
Настройка системы аналитики (MVP),93000.00,8,39300.00
Внедрение CRM-системы (Enterprise),555000.00,72,224200.00
Оптимизация системы аналитики (SaaS),106500.00,11,50200.00
Внедрение панели администратора (POC),1103000.00,138,301300.00
Тестирование облачной инфраструктуры (SaaS),200500.00,21,55100.00
Интеграция корпоративного портала с нуля,362000.00,33,131200.00
Внедрение базы данных на основе существующего решения,1131500.00,125,431000.00
Разработка системы аналитики,1267500.00,147,350200.00
Проектирование мобильного приложения под ключ,787000.00,88,205900.00
Сопровождение платёжного модуля,147000.00,17,51500.00
Разработка мобильного приложения (POC),309000.00,28,87100.00
Тестирование базы данных,131500.00,11,60800.00
Внедрение мобильного приложения (Enterprise),978500.00,126,261100.00
Оптимизация облачной инфраструктуры с нуля,458500.00,47,145500.00
Консультация корпоративного портала (SaaS),36000.00,5,17200.00
Консультация облачной инфраструктуры с нуля,73500.00,6,30900.00
Внедрение системы управления задачами (MVP),262000.00,30,118500.00
Тестирование панели администратора,367000.00,30,170200.00
Консультация платёжного модуля с нуля,36000.00,3,11400.00
Консультация мобильного приложения с нуля,12000.00,1,3500.00
Оптимизация ERP-системы (POC),243000.00,25,114600.00
Настройка CRM-системы (MVP),26500.00,3,9500.00
Консультация платёжного модуля,72000.00,8,27600.00
Миграция ERP-системы (MVP),108000.00,11,47100.00
Проектирование API-сервиса (MVP),438500.00,43,187900.00
Тестирование чат-бота (Enterprise),374500.00,31,121100.00
Тестирование панели администратора (POC),69000.00,9,21400.00
Тестирование платёжного модуля (POC),269500.00,25,72800.00
Оптимизация CRM-системы на основе существующего решения,164500.00,14,73300.00
Разработка системы аутентификации (POC),290000.00,35,99400.00
Проектирование системы резервного копирования под ключ,611500.00,56,185600.00
Разработка сети доставки контента под ключ,1497500.00,118,630100.00
Развёртывание чат-бота (Enterprise),154500.00,15,55900.00
Разработка платёжного модуля (POC),1793000.00,168,769400.00
Проектирование нагрузочного тестирования под ключ,226000.00,20,63900.00
Консультация системы мониторинга (Enterprise),75500.00,7,24000.00
Настройка ERP-системы (MVP),176000.00,17,81300.00
Проектирование мобильного приложения (Enterprise),139500.00,16,61200.00
Развёртывание DevOps-пайплайна под ключ,208000.00,17,97700.00
Настройка панели администратора (Enterprise),157000.00,12,65800.00
Развёртывание системы резервного копирования (POC),84000.00,6,30500.00
Внедрение DevOps-пайплайна (SaaS),975500.00,87,445300.00
Сопровождение DevOps-пайплайна на основе существующего решения,112500.00,13,53800.00
Развёртывание ERP-системы (SaaS),491000.00,57,173100.00
Внедрение базы данных под ключ,901500.00,86,259200.00
Оптимизация облачной инфраструктуры (Enterprise),438000.00,37,111300.00
Консультация системы аутентификации (MVP),71500.00,5,20300.00
Аудит облачной инфраструктуры (SaaS),74000.00,8,25700.00
Миграция базы данных с нуля,376500.00,44,171700.00
Сопровождение API-сервиса с нуля,27500.00,4,12200.00
Проектирование API-сервиса (MVP),780000.00,80,315900.00
Консультация нагрузочного тестирования,73000.00,5,35000.00
Консультация DevOps-пайплайна на основе существующего решения,10500.00,1,3100.00
Проектирование системы аналитики с нуля,486000.00,46,125100.00
Настройка панели администратора с нуля,158500.00,18,58600.00
Настройка DevOps-пайплайна под ключ,190000.00,17,63500.00
Консультация системы управления задачами (MVP),64000.00,6,23800.00
Проектирование системы мониторинга на основе существующего решения,732000.00,57,349700.00
Развёртывание панели администратора,325000.00,31,154100.00
Сопровождение базы данных (POC),92000.00,9,30400.00
Внедрение платёжного модуля (MVP),1060500.00,111,304500.00
Оптимизация мобильного приложения (Enterprise),245500.00,27,83600.00
Развёртывание веб-приложения,235000.00,30,84800.00
Консультация облачной инфраструктуры (POC),50500.00,6,20700.00
Тестирование системы резервного копирования (SaaS),234000.00,20,103000.00
Сопровождение микросервисной архитектуры (Enterprise),34500.00,3,9500.00
Разработка системы управления задачами (MVP),850000.00,87,285900.00
Оптимизация панели администратора (POC),181000.00,15,69600.00
Консультация системы аутентификации,31500.00,3,13900.00
Проектирование платёжного модуля под ключ,207500.00,20,73500.00
Оптимизация системы аутентификации,109500.00,13,30700.00
Тестирование системы управления задачами (Enterprise),233000.00,28,113400.00
Миграция корпоративного портала с нуля,165500.00,21,76100.00
Интеграция системы управления задачами (POC),618500.00,76,249200.00
Настройка панели администратора с нуля,99000.00,9,32900.00
Развёртывание сети доставки контента с нуля,458500.00,36,124700.00
Развёртывание сети доставки контента с нуля,206500.00,19,86800.00
Сопровождение системы аналитики,145000.00,12,44700.00
Оптимизация системы управления задачами,224000.00,18,106600.00
Интеграция облачной инфраструктуры (Enterprise),1185000.00,115,558000.00
Интеграция веб-приложения (SaaS),110500.00,11,28500.00
Оптимизация системы резервного копирования (Enterprise),377500.00,36,94500.00
Интеграция корпоративного портала на основе существующего решения,1102000.00,122,402800.00
Оптимизация корпоративного портала,344000.00,36,95400.00
Аудит чат-бота на основе существующего решения,158000.00,13,43100.00
Развёртывание облачной инфраструктуры,214500.00,25,69900.00
Разработка микросервисной архитектуры (SaaS),184500.00,21,73600.00
Внедрение мобильного приложения (MVP),310500.00,23,139900.00
Разработка панели администратора под ключ,963500.00,105,247000.00
Аудит DevOps-пайплайна на основе существующего решения,78500.00,10,21300.00
Разработка системы аутентификации,279500.00,22,80200.00
Консультация сети доставки контента на основе существующего решения,41500.00,5,18400.00
Тестирование базы данных с нуля,210000.00,20,78500.00
Аудит платёжного модуля (Enterprise),25000.00,3,8600.00
Внедрение системы аутентификации под ключ,101000.00,8,32000.00
Сопровождение панели администратора (MVP),75000.00,6,20300.00
Развёртывание DevOps-пайплайна (Enterprise),421500.00,45,200000.00
Миграция базы данных под ключ,866000.00,89,405700.00
Настройка облачной инфраструктуры с нуля,34500.00,3,10400.00
Сопровождение панели администратора на основе существующего решения,49500.00,6,19300.00
Разработка панели администратора под ключ,86000.00,9,24300.00
Настройка системы аутентификации с нуля,52000.00,5,18300.00
Интеграция системы мониторинга на основе существующего решения,361000.00,41,169900.00
Настройка базы данных (SaaS),11000.00,1,3500.00
Развёртывание системы управления задачами под ключ,119500.00,14,52800.00
Внедрение облачной инфраструктуры (MVP),322000.00,40,115100.00
Аудит платёжного модуля (SaaS),72000.00,5,29900.00
Интеграция сети доставки контента (MVP),478500.00,51,144200.00
Разработка системы аутентификации (MVP),165500.00,19,67500.00
Проектирование панели администратора с нуля,524500.00,48,203500.00
Сопровождение облачной инфраструктуры (POC),34500.00,4,10600.00
Внедрение ERP-системы с нуля,326500.00,30,114500.00
Проектирование DevOps-пайплайна на основе существующего решения,189000.00,15,71100.00
Разработка API-сервиса с нуля,1239500.00,112,314000.00
Тестирование сети доставки контента (Enterprise),261500.00,26,125500.00
Аудит нагрузочного тестирования (SaaS),18500.00,2,9100.00
Внедрение чат-бота (SaaS),1162500.00,135,400100.00
Интеграция DevOps-пайплайна (Enterprise),162500.00,19,62000.00
Аудит системы управления задачами,196000.00,17,79100.00
Интеграция системы резервного копирования под ключ,195000.00,15,67400.00
Настройка нагрузочного тестирования на основе существующего решения,154000.00,15,40700.00
Оптимизация сети доставки контента (SaaS),62500.00,7,26100.00
Настройка системы управления задачами с нуля,74000.00,6,28800.00
Миграция нагрузочного тестирования (MVP),380500.00,30,133100.00
Настройка облачной инфраструктуры под ключ,132000.00,16,58600.00
Аудит системы мониторинга (SaaS),49000.00,5,21000.00
Сопровождение системы мониторинга (SaaS),68000.00,7,20500.00
Развёртывание платёжного модуля (POC),361000.00,46,118300.00
Тестирование корпоративного портала под ключ,316500.00,38,117200.00
Консультация платёжного модуля с нуля,15000.00,1,7100.00
Настройка веб-приложения,193500.00,21,86100.00
Оптимизация панели администратора,329000.00,26,151000.00
Внедрение мобильного приложения на основе существующего решения,752500.00,68,271500.00
Тестирование системы управления задачами (POC),271000.00,26,115800.00
Внедрение базы данных,840000.00,81,353500.00
Консультация системы мониторинга (SaaS),60500.00,8,16600.00
Настройка нагрузочного тестирования с нуля,87000.00,10,28500.00
Миграция CRM-системы (POC),877000.00,86,314100.00
Разработка системы аутентификации на основе существующего решения,1130500.00,116,538600.00
Оптимизация микросервисной архитектуры на основе существующего решения,220500.00,16,89800.00
Миграция системы мониторинга на основе существующего решения,82000.00,6,37200.00
Аудит системы управления задачами под ключ,251500.00,22,76900.00
Тестирование системы мониторинга,167500.00,19,68600.00
Проектирование системы аутентификации (MVP),687000.00,78,179000.00
Разработка ERP-системы,885000.00,91,269100.00
Миграция мобильного приложения на основе существующего решения,390000.00,48,153300.00
Тестирование облачной инфраструктуры (MVP),112000.00,10,33200.00
Аудит корпоративного портала,161500.00,19,67800.00
Интеграция DevOps-пайплайна (SaaS),1114500.00,114,299200.00
Тестирование платёжного модуля (Enterprise),76000.00,9,24800.00
Оптимизация системы резервного копирования (POC),312500.00,35,81500.00
Интеграция платёжного модуля на основе существующего решения,215500.00,15,91000.00
Тестирование системы резервного копирования (Enterprise),392000.00,37,128600.00
Консультация системы аналитики (MVP),66000.00,6,18500.00
Развёртывание CRM-системы под ключ,199500.00,14,76900.00
Консультация ERP-системы,79000.00,9,21400.00
Развёртывание базы данных (Enterprise),171500.00,22,56400.00
Проектирование системы аналитики на основе существующего решения,586000.00,46,212800.00
Сопровождение системы аналитики (POC),147000.00,18,42400.00
Настройка панели администратора,189500.00,17,88800.00
Проектирование сети доставки контента (MVP),578500.00,55,172600.00
Интеграция корпоративного портала на основе существующего решения,111000.00,8,51200.00
Миграция CRM-системы под ключ,634500.00,67,224600.00
Аудит системы аналитики,121000.00,10,44500.00
Оптимизация нагрузочного тестирования под ключ,466000.00,40,214600.00
Миграция веб-приложения (POC),678000.00,75,269600.00
Развёртывание системы аутентификации (Enterprise),591500.00,49,223700.00
Внедрение системы управления задачами (POC),217500.00,23,93300.00
Проектирование мобильного приложения,760000.00,77,367800.00
Интеграция платёжного модуля (Enterprise),602000.00,53,203000.00
Сопровождение DevOps-пайплайна на основе существующего решения,25000.00,2,11100.00
Консультация системы резервного копирования под ключ,25500.00,2,11900.00
Сопровождение системы аутентификации (SaaS),31000.00,3,8300.00
Интеграция системы управления задачами (SaaS),624500.00,47,233200.00
Развёртывание системы мониторинга на основе существующего решения,343500.00,44,106900.00
Настройка микросервисной архитектуры,11500.00,1,4100.00
Миграция системы мониторинга с нуля,774500.00,73,305900.00
Оптимизация базы данных (POC),46500.00,4,21500.00
Консультация микросервисной архитектуры на основе существующего решения,56500.00,7,21900.00
Внедрение сети доставки контента,1362000.00,176,377200.00
Проектирование базы данных,562000.00,56,188200.00
Разработка системы аналитики (MVP),437500.00,36,111600.00
Оптимизация веб-приложения (Enterprise),211500.00,20,54500.00
Оптимизация веб-приложения под ключ,409000.00,35,129800.00
Проектирование мобильного приложения (Enterprise),184500.00,14,59200.00
Оптимизация нагрузочного тестирования (MVP),65000.00,6,19900.00
Проектирование мобильного приложения (SaaS),731000.00,80,252100.00
Оптимизация базы данных на основе существующего решения,134500.00,14,48400.00
Сопровождение мобильного приложения под ключ,44500.00,4,13100.00
Внедрение базы данных (POC),494000.00,50,134900.00
Настройка API-сервиса (SaaS),157500.00,16,52800.00
Разработка микросервисной архитектуры,1787500.00,126,834500.00
Сопровождение системы аналитики (MVP),58000.00,4,14700.00
Проектирование мобильного приложения под ключ,153000.00,13,49200.00
Миграция сети доставки контента,141000.00,15,53200.00
Консультация системы резервного копирования (Enterprise),30000.00,3,13200.00
Развёртывание системы резервного копирования (Enterprise),517000.00,42,193900.00
Проектирование системы аналитики (SaaS),748000.00,88,236900.00
Развёртывание панели администратора под ключ,517000.00,49,210200.00
Сопровождение системы мониторинга (SaaS),90500.00,8,26900.00
Сопровождение системы управления задачами (POC),147500.00,16,51300.00
Внедрение системы аутентификации (SaaS),674000.00,75,253900.00
Внедрение микросервисной архитектуры (POC),1001000.00,129,317300.00
Оптимизация платёжного модуля под ключ,342000.00,35,131700.00
Интеграция API-сервиса на основе существующего решения,476500.00,34,213600.00
Проектирование системы аналитики (Enterprise),30500.00,2,11300.00
Проектирование чат-бота (POC),663500.00,63,242400.00
Тестирование нагрузочного тестирования (POC),214000.00,16,72600.00
Интеграция системы аналитики,751000.00,57,362900.00
Внедрение панели администратора (SaaS),146000.00,15,55100.00
Проектирование API-сервиса (MVP),566000.00,49,223400.00
Сопровождение ERP-системы (Enterprise),53500.00,6,17500.00
Проектирование корпоративного портала с нуля,81000.00,10,22600.00
Миграция мобильного приложения с нуля,826000.00,91,398000.00
Интеграция системы аутентификации (SaaS),618500.00,70,302500.00
Развёртывание системы управления задачами (SaaS),557500.00,43,146200.00
Внедрение системы аутентификации на основе существующего решения,1155000.00,147,486800.00
Проектирование DevOps-пайплайна на основе существующего решения,764000.00,61,261400.00
Развёртывание веб-приложения (Enterprise),494000.00,42,199500.00
Внедрение микросервисной архитектуры (MVP),1075000.00,83,270400.00
Интеграция платёжного модуля (Enterprise),749000.00,90,198100.00
Внедрение CRM-системы (POC),356000.00,38,112700.00
Консультация системы управления задачами (MVP),78500.00,10,28900.00
Внедрение CRM-системы (SaaS),633500.00,50,294200.00
Проектирование CRM-системы (SaaS),769000.00,88,360700.00
Аудит системы мониторинга (POC),196500.00,22,72100.00
Настройка DevOps-пайплайна (SaaS),63000.00,6,16700.00
Аудит API-сервиса (MVP),260500.00,32,94800.00
Внедрение API-сервиса,1437500.00,154,402300.00
Аудит API-сервиса под ключ,31500.00,4,14600.00
Внедрение корпоративного портала (SaaS),126000.00,16,60400.00
Разработка CRM-системы (Enterprise),918500.00,79,453200.00
Тестирование корпоративного портала,148500.00,13,62200.00
Разработка системы аутентификации под ключ,572000.00,54,263900.00
Разработка API-сервиса под ключ,1958500.00,183,884700.00
Интеграция чат-бота (POC),1197500.00,104,325400.00
Проектирование системы аналитики (SaaS),179500.00,17,67700.00
Миграция сети доставки контента с нуля,172500.00,21,72400.00
Разработка ERP-системы (Enterprise),1766500.00,131,492500.00
Тестирование платёжного модуля (MVP),358000.00,45,123900.00
Развёртывание мобильного приложения (Enterprise),180000.00,16,57700.00
Миграция платёжного модуля (SaaS),864500.00,86,253000.00
Внедрение платёжного модуля на основе существующего решения,1107000.00,105,420000.00
Консультация корпоративного портала (Enterprise),42500.00,3,19900.00
Настройка ERP-системы,101000.00,11,43600.00
Сопровождение чат-бота на основе существующего решения,40500.00,5,16000.00
Сопровождение сети доставки контента,29500.00,3,12200.00
Оптимизация корпоративного портала с нуля,393500.00,41,120100.00
Развёртывание DevOps-пайплайна под ключ,301000.00,27,146000.00
Тестирование панели администратора (SaaS),67000.00,6,29000.00
Миграция системы аналитики на основе существующего решения,150000.00,14,51400.00
Настройка CRM-системы (SaaS),128500.00,14,42900.00
Разработка платёжного модуля (Enterprise),1399500.00,127,464700.00
Интеграция мобильного приложения,99000.00,11,47600.00
Разработка DevOps-пайплайна с нуля,931000.00,88,408500.00
Настройка корпоративного портала (Enterprise),95000.00,8,39500.00
Оптимизация платёжного модуля под ключ,273000.00,22,81000.00
Сопровождение сети доставки контента (SaaS),127500.00,15,50500.00
Консультация веб-приложения на основе существующего решения,50000.00,5,13900.00
Консультация панели администратора (MVP),38500.00,3,13700.00
Тестирование нагрузочного тестирования,306000.00,34,135200.00
Миграция чат-бота (SaaS),97500.00,9,34700.00
Настройка базы данных (MVP),99500.00,11,48800.00
Интеграция панели администратора (POC),643500.00,48,169900.00
Аудит микросервисной архитектуры (POC),229500.00,28,89700.00
Интеграция мобильного приложения (POC),445500.00,54,116700.00
Развёртывание системы управления задачами (Enterprise),425000.00,47,132200.00
Консультация системы управления задачами (Enterprise),30500.00,2,13900.00
Развёртывание нагрузочного тестирования под ключ,130500.00,13,58500.00
Интеграция мобильного приложения на основе существующего решения,194000.00,22,85800.00
Развёртывание системы резервного копирования (MVP),81500.00,6,34000.00
Тестирование системы резервного копирования под ключ,184500.00,17,89300.00
Консультация сети доставки контента под ключ,63000.00,8,30100.00
Сопровождение корпоративного портала (SaaS),144000.00,17,47700.00
Аудит корпоративного портала (MVP),19000.00,2,6500.00
Разработка корпоративного портала с нуля,1850500.00,173,734500.00
Аудит панели администратора,219000.00,16,82600.00
Сопровождение системы резервного копирования,26000.00,3,12200.00
Настройка облачной инфраструктуры с нуля,95000.00,9,30700.00
Миграция системы мониторинга с нуля,299500.00,31,89300.00
Тестирование ERP-системы под ключ,96000.00,11,30700.00
Интеграция DevOps-пайплайна (POC),200000.00,19,74400.00
Настройка системы управления задачами (POC),47500.00,5,20300.00
Настройка ERP-системы под ключ,197000.00,16,55500.00
Развёртывание микросервисной архитектуры (Enterprise),181500.00,15,82700.00
Миграция системы аутентификации (MVP),79500.00,6,28500.00
Внедрение нагрузочного тестирования с нуля,474000.00,58,214800.00
Разработка системы резервного копирования с нуля,1831000.00,132,513600.00
Настройка облачной инфраструктуры (Enterprise),31000.00,4,10200.00
Оптимизация мобильного приложения (POC),35500.00,3,11200.00
Тестирование API-сервиса (POC),213000.00,16,87900.00
Внедрение системы управления задачами на основе существующего решения,1308000.00,131,495600.00
Внедрение облачной инфраструктуры (Enterprise),600000.00,68,168300.00
Настройка облачной инфраструктуры на основе существующего решения,163500.00,18,57800.00
Разработка веб-приложения,1515500.00,139,492700.00
Миграция мобильного приложения,472000.00,37,128300.00
Сопровождение панели администратора с нуля,71500.00,9,32900.00
Консультация платёжного модуля (SaaS),70500.00,9,23800.00
Тестирование системы аутентификации,367000.00,41,110900.00
Миграция веб-приложения под ключ,68000.00,5,30200.00
Миграция микросервисной архитектуры (Enterprise),140000.00,15,67000.00
Настройка системы аналитики под ключ,182500.00,20,62000.00
Разработка микросервисной архитектуры (Enterprise),1764500.00,210,617300.00
Разработка системы мониторинга на основе существующего решения,677000.00,70,175500.00
Аудит панели администратора,140000.00,17,40400.00
Консультация веб-приложения (MVP),18000.00,2,4900.00
Консультация системы мониторинга под ключ,8500.00,1,2300.00
Тестирование базы данных,248500.00,25,88200.00
Миграция микросервисной архитектуры (MVP),241500.00,27,100800.00
Миграция API-сервиса (POC),466000.00,35,163100.00
Развёртывание системы управления задачами (SaaS),470000.00,37,148300.00
Развёртывание платёжного модуля на основе существующего решения,431000.00,38,178600.00
Внедрение сети доставки контента (Enterprise),1447000.00,131,537200.00
Аудит базы данных (Enterprise),112000.00,13,48300.00
Интеграция системы управления задачами (Enterprise),280500.00,33,91600.00
Интеграция корпоративного портала с нуля,95500.00,11,26700.00
Консультация системы мониторинга (MVP),52000.00,5,15700.00
Консультация системы аутентификации (Enterprise),27500.00,3,8700.00
Тестирование сети доставки контента,131000.00,15,38900.00
Миграция нагрузочного тестирования (Enterprise),330000.00,33,105200.00
Развёртывание чат-бота с нуля,30500.00,3,9200.00
Интеграция нагрузочного тестирования (POC),878000.00,81,292800.00
Развёртывание ERP-системы (Enterprise),364500.00,37,102400.00
Внедрение панели администратора (MVP),813500.00,68,231800.00
Сопровождение API-сервиса,144000.00,14,42600.00
Миграция панели администратора (POC),850500.00,104,326200.00
Сопровождение DevOps-пайплайна с нуля,58000.00,6,24400.00
Внедрение ERP-системы,839000.00,94,244900.00
Настройка платёжного модуля (POC),30000.00,3,13700.00
Тестирование ERP-системы (POC),90000.00,9,24700.00
Аудит API-сервиса (MVP),245000.00,20,86400.00
Миграция панели администратора,855000.00,73,266500.00
Внедрение нагрузочного тестирования (MVP),771000.00,71,294000.00
Внедрение облачной инфраструктуры,1040500.00,88,473700.00
Сопровождение корпоративного портала с нуля,136500.00,12,52500.00
Оптимизация веб-приложения на основе существующего решения,305500.00,38,84600.00
Сопровождение системы аналитики (POC),145000.00,18,46700.00
Сопровождение корпоративного портала (SaaS),83500.00,10,28200.00
Сопровождение чат-бота (Enterprise),17000.00,1,7200.00
Тестирование корпоративного портала (SaaS),176000.00,18,56000.00
Оптимизация облачной инфраструктуры,256500.00,26,98500.00
Аудит веб-приложения,66000.00,5,20500.00
Внедрение CRM-системы на основе существующего решения,621000.00,79,284100.00
Интеграция чат-бота (Enterprise),797500.00,100,270600.00
Проектирование веб-приложения (SaaS),286500.00,28,82000.00
Проектирование базы данных на основе существующего решения,163500.00,21,48100.00
Консультация системы резервного копирования (POC),74500.00,9,31800.00
Проектирование веб-приложения (Enterprise),438000.00,54,185600.00
Миграция системы управления задачами под ключ,707000.00,69,339600.00
Развёртывание мобильного приложения (SaaS),309000.00,24,139100.00
Проектирование веб-приложения (MVP),602000.00,48,231200.00
Миграция платёжного модуля (MVP),605000.00,54,232500.00
Развёртывание панели администратора,184000.00,18,61800.00
Настройка нагрузочного тестирования на основе существующего решения,99500.00,9,31400.00
Миграция мобильного приложения на основе существующего решения,673500.00,61,285100.00
Миграция платёжного модуля (Enterprise),828500.00,92,410600.00
Проектирование CRM-системы с нуля,377000.00,35,168900.00
Проектирование мобильного приложения под ключ,480000.00,48,125000.00
Консультация API-сервиса под ключ,57000.00,6,22400.00
Консультация микросервисной архитектуры (Enterprise),29500.00,4,14300.00
Проектирование нагрузочного тестирования под ключ,309000.00,27,111800.00
Миграция ERP-системы под ключ,224000.00,22,98200.00
Аудит панели администратора с нуля,136500.00,10,38900.00
Интеграция ERP-системы (Enterprise),867000.00,95,226100.00
Сопровождение платёжного модуля,127000.00,16,49700.00
Проектирование облачной инфраструктуры под ключ,141500.00,13,40200.00
Настройка микросервисной архитектуры (Enterprise),103500.00,10,46100.00
Настройка облачной инфраструктуры на основе существующего решения,85000.00,11,24900.00
Развёртывание чат-бота с нуля,442500.00,48,193900.00
Интеграция веб-приложения,689000.00,53,291600.00
Внедрение ERP-системы с нуля,419500.00,48,155900.00
Миграция сети доставки контента с нуля,119000.00,9,44600.00
Миграция корпоративного портала (SaaS),628000.00,44,308000.00
Аудит панели администратора под ключ,234000.00,30,103100.00
Интеграция API-сервиса (POC),969000.00,100,334000.00
Интеграция платёжного модуля с нуля,610500.00,55,270400.00
Настройка системы аналитики,21500.00,3,6900.00
Интеграция мобильного приложения (MVP),427000.00,33,198100.00
Разработка системы аутентификации,320500.00,31,116600.00
Внедрение API-сервиса (Enterprise),653000.00,64,280100.00
Разработка облачной инфраструктуры (Enterprise),1976000.00,214,912600.00
Развёртывание DevOps-пайплайна,90000.00,9,36700.00
Проектирование системы аналитики (SaaS),794000.00,98,353900.00
Настройка системы мониторинга (Enterprise),184500.00,23,84000.00
Внедрение веб-приложения с нуля,1043500.00,88,263700.00
Миграция системы мониторинга (MVP),559000.00,62,270100.00
Миграция ERP-системы (MVP),244500.00,23,96400.00
Проектирование платёжного модуля (Enterprise),136500.00,11,42200.00
Настройка чат-бота (MVP),153500.00,11,68400.00
Внедрение веб-приложения,708500.00,83,184700.00
Настройка системы мониторинга под ключ,134500.00,16,57200.00
Аудит чат-бота на основе существующего решения,32000.00,3,8100.00
Консультация базы данных с нуля,55000.00,5,17000.00
Разработка системы аутентификации (POC),1126500.00,95,555300.00
Консультация системы аутентификации на основе существующего решения,47500.00,6,21500.00
Внедрение CRM-системы (MVP),478000.00,40,134200.00
Интеграция микросервисной архитектуры (SaaS),1027500.00,76,321300.00
Интеграция микросервисной архитектуры с нуля,163500.00,12,43400.00
Разработка панели администратора,907000.00,113,364400.00
Настройка нагрузочного тестирования,12000.00,2,4900.00
Сопровождение панели администратора,64500.00,6,27300.00
Разработка чат-бота (SaaS),81000.00,7,20400.00
Консультация системы аналитики (Enterprise),33500.00,3,15500.00
Развёртывание ERP-системы на основе существующего решения,578500.00,43,232800.00
Внедрение системы управления задачами (SaaS),236500.00,24,74500.00
Тестирование системы аутентификации (MVP),290500.00,29,106600.00
Интеграция системы резервного копирования на основе существующего решения,783500.00,84,244400.00
Консультация API-сервиса,53500.00,6,16700.00
Развёртывание мобильного приложения (POC),357000.00,34,148100.00
Интеграция системы аналитики (SaaS),187000.00,17,54700.00
Тестирование API-сервиса (SaaS),146000.00,18,43500.00
Аудит системы аутентификации с нуля,59000.00,7,15900.00
Консультация веб-приложения (SaaS),63000.00,5,16800.00
Настройка DevOps-пайплайна на основе существующего решения,53000.00,5,26400.00
Сопровождение сети доставки контента под ключ,15000.00,2,4100.00
Аудит микросервисной архитектуры (MVP),149000.00,15,74000.00
Аудит системы управления задачами,231000.00,17,95100.00
Проектирование DevOps-пайплайна под ключ,474000.00,36,227400.00
Аудит системы аналитики (SaaS),204500.00,20,59700.00
Развёртывание ERP-системы (MVP),340000.00,35,97300.00
Сопровождение облачной инфраструктуры под ключ,52500.00,6,22300.00
Консультация чат-бота с нуля,66000.00,6,31300.00
Тестирование корпоративного портала под ключ,276500.00,31,109200.00
Сопровождение базы данных (MVP),10500.00,1,4800.00
Тестирование системы аутентификации (MVP),110500.00,12,54100.00
Тестирование системы аналитики (POC),335500.00,25,152900.00
Развёртывание системы аутентификации (SaaS),207000.00,25,73900.00
Консультация платёжного модуля,43500.00,4,18400.00
Консультация микросервисной архитектуры (POC),20000.00,2,5900.00
Настройка системы резервного копирования под ключ,81000.00,8,35100.00
Интеграция мобильного приложения (POC),205000.00,24,68000.00
Аудит веб-приложения,23500.00,2,6900.00
Сопровождение платёжного модуля (MVP),74500.00,9,26600.00
Интеграция базы данных (POC),257000.00,29,103300.00
Внедрение чат-бота (MVP),610500.00,61,287900.00
Миграция сети доставки контента (POC),636500.00,69,203100.00
Тестирование облачной инфраструктуры с нуля,365500.00,37,181500.00
Сопровождение системы мониторинга,69500.00,7,30000.00
Консультация платёжного модуля с нуля,67000.00,6,32300.00
Внедрение чат-бота,978500.00,94,305300.00
