name,cost,duration_days,prepayment
Миграция ERP-системы (MVP),68000.00,8,32800.00
Сопровождение API-сервиса,95000.00,8,36700.00
Интеграция ERP-системы (Enterprise),1136500.00,123,554400.00
Аудит DevOps-пайплайна (MVP),61500.00,6,27500.00
Развёртывание API-сервиса,108500.00,10,43100.00
Разработка системы аналитики,1346000.00,144,649100.00
Интеграция базы данных с нуля,412500.00,45,113200.00
Аудит мобильного приложения (POC),183000.00,15,65700.00
Миграция сети доставки контента (MVP),475000.00,43,199600.00
Сопровождение системы аутентификации с нуля,28500.00,3,11100.00
Разработка панели администратора с нуля,326500.00,28,114800.00
Проектирование панели администратора,96000.00,8,25400.00
Сопровождение мобильного приложения (POC),56000.00,4,14100.00
Разработка ERP-системы (MVP),1537500.00,117,658300.00
Оптимизация корпоративного портала с нуля,40000.00,5,14800.00
Внедрение корпоративного портала (Enterprise),445500.00,58,202300.00
Тестирование микросервисной архитектуры (POC),188000.00,14,82300.00
Внедрение нагрузочного тестирования,289000.00,24,80100.00
Оптимизация панели администратора (SaaS),476000.00,44,227200.00
Проектирование облачной инфраструктуры под ключ,198500.00,18,87500.00
Интеграция системы мониторинга (Enterprise),1181000.00,124,490300.00
Настройка системы аналитики (MVP),55000.00,5,14700.00
Разработка системы управления задачами,832500.00,94,295900.00
Настройка сети доставки контента с нуля,95500.00,9,31400.00
Проектирование DevOps-пайплайна (MVP),163000.00,19,71100.00
Проектирование базы данных (SaaS),98000.00,12,32400.00
Консультация системы аутентификации на основе существующего решения,62500.00,5,16800.00
Проектирование микросервисной архитектуры (MVP),286000.00,21,85800.00
Развёртывание системы аутентификации,412000.00,43,159200.00
Тестирование веб-приложения (MVP),53000.00,5,19700.00
Интеграция системы мониторинга (Enterprise),1083000.00,112,289100.00
Оптимизация мобильного приложения на основе существующего решения,39500.00,3,18400.00
Проектирование системы аутентификации (Enterprise),590000.00,47,273300.00
Оптимизация DevOps-пайплайна с нуля,119000.00,15,48200.00
Аудит сети доставки контента на основе существующего решения,130000.00,9,44300.00
Оптимизация системы управления задачами (SaaS),65500.00,5,20200.00
Сопровождение системы резервного копирования на основе существующего решения,33500.00,4,10300.00
Внедрение системы мониторинга,1386500.00,128,630500.00
Внедрение микросервисной архитектуры под ключ,145000.00,17,38000.00
Аудит корпоративного портала на основе существующего решения,192000.00,17,58500.00
Оптимизация CRM-системы (POC),67000.00,7,19100.00
Разработка платёжного модуля с нуля,1333000.00,131,580900.00
Развёртывание облачной инфраструктуры на основе существующего решения,399500.00,47,137900.00
Консультация платёжного модуля (MVP),71000.00,6,23000.00
Тестирование корпоративного портала (Enterprise),356000.00,26,92400.00
Внедрение системы резервного копирования под ключ,690000.00,81,207500.00
Миграция облачной инфраструктуры,757500.00,62,340100.00
Интеграция чат-бота под ключ,641500.00,79,235000.00
Интеграция облачной инфраструктуры (POC),645000.00,81,168200.00
Интеграция системы управления задачами (Enterprise),1098500.00,134,293900.00
Внедрение чат-бота (MVP),1292000.00,126,567000.00
Миграция платёжного модуля (SaaS),843500.00,109,296700.00
Тестирование API-сервиса (SaaS),262500.00,34,100300.00
Настройка корпоративного портала (POC),22500.00,2,11000.00
Миграция платёжного модуля (SaaS),466500.00,50,187600.00
Сопровождение ERP-системы (SaaS),52000.00,6,20200.00
Проектирование корпоративного портала (MVP),105000.00,12,36000.00
Разработка системы управления задачами (POC),1022500.00,105,497500.00
Проектирование системы управления задачами с нуля,179000.00,22,45300.00
Консультация системы резервного копирования под ключ,52500.00,5,21700.00
Внедрение API-сервиса (POC),1361500.00,164,674500.00
Настройка веб-приложения,121000.00,9,31900.00
Миграция сети доставки контента на основе существующего решения,233000.00,22,76100.00
Разработка системы аналитики (MVP),1614500.00,148,546600.00
Аудит системы аналитики под ключ,144000.00,11,50200.00
Аудит системы резервного копирования (MVP),103500.00,10,49400.00
Проектирование платёжного модуля,640500.00,52,206200.00
Оптимизация корпоративного портала (POC),151000.00,11,71700.00
Миграция API-сервиса (Enterprise),415000.00,37,144800.00
Настройка облачной инфраструктуры (MVP),144000.00,17,52700.00
Тестирование чат-бота,44500.00,5,15000.00
Внедрение DevOps-пайплайна (MVP),431000.00,34,168200.00
Сопровождение панели администратора (MVP),133500.00,14,51400.00
Сопровождение системы управления задачами с нуля,24500.00,2,8900.00
Консультация микросервисной архитектуры с нуля,38000.00,5,9800.00
Миграция платёжного модуля под ключ,261500.00,26,70600.00
Внедрение мобильного приложения,85000.00,7,30600.00
Оптимизация веб-приложения под ключ,242000.00,25,97100.00
Развёртывание платёжного модуля (Enterprise),408500.00,48,195800.00
Интеграция нагрузочного тестирования на основе существующего решения,969500.00,123,482000.00
Проектирование системы мониторинга (Enterprise),329000.00,41,105100.00
Разработка корпоративного портала (MVP),843000.00,96,252300.00
Развёртывание системы аналитики (Enterprise),505000.00,51,233900.00
Интеграция базы данных (MVP),462500.00,53,167900.00
Настройка API-сервиса с нуля,77500.00,10,28800.00
Аудит CRM-системы с нуля,137500.00,17,48800.00
Оптимизация системы резервного копирования (POC),73500.00,7,21600.00
Развёртывание CRM-системы с нуля,519000.00,39,185300.00
Оптимизация системы аналитики,322500.00,39,100000.00
Проектирование базы данных на основе существующего решения,798500.00,89,318300.00
Сопровождение системы аналитики на основе существующего решения,93000.00,10,26100.00
Аудит API-сервиса (POC),94000.00,11,24100.00
Консультация DevOps-пайплайна под ключ,20000.00,1,7900.00
Миграция системы мониторинга,442000.00,40,154300.00
Сопровождение нагрузочного тестирования с нуля,82500.00,9,21100.00
Аудит мобильного приложения (Enterprise),190500.00,21,48900.00
Интеграция DevOps-пайплайна (MVP),807000.00,78,217400.00
Развёртывание базы данных с нуля,497000.00,59,193900.00
Внедрение базы данных под ключ,100000.00,9,43200.00
Развёртывание нагрузочного тестирования (Enterprise),274000.00,32,115800.00
Миграция платёжного модуля (SaaS),129000.00,10,40400.00
Интеграция CRM-системы с нуля,887000.00,105,398100.00
Аудит базы данных под ключ,198500.00,25,76900.00
Разработка чат-бота под ключ,714500.00,74,226900.00
Аудит облачной инфраструктуры (Enterprise),71000.00,8,26800.00
Проектирование системы резервного копирования,601000.00,78,206500.00
Внедрение системы аутентификации,1065000.00,93,488000.00
Внедрение сети доставки контента (MVP),80000.00,6,21800.00
Внедрение веб-приложения,1199000.00,136,550500.00
Сопровождение платёжного модуля с нуля,119000.00,12,46600.00
Консультация сети доставки контента (POC),46500.00,6,15200.00
Миграция панели администратора под ключ,374000.00,40,117200.00
Настройка веб-приложения под ключ,172000.00,16,54400.00
Внедрение базы данных (Enterprise),227500.00,21,74200.00
Проектирование ERP-системы (MVP),376000.00,29,152100.00
Интеграция нагрузочного тестирования,495000.00,38,152000.00
Настройка микросервисной архитектуры (SaaS),139000.00,15,60700.00
Развёртывание системы мониторинга (SaaS),374500.00,39,175500.00
Развёртывание нагрузочного тестирования,589500.00,57,148200.00
Настройка системы аутентификации (MVP),134000.00,13,41300.00
Настройка микросервисной архитектуры с нуля,22500.00,2,11100.00
Интеграция мобильного приложения на основе существующего решения,688500.00,69,223100.00
Настройка сети доставки контента (Enterprise),155500.00,17,46800.00
Аудит веб-приложения (SaaS),46500.00,5,20900.00
Аудит веб-приложения под ключ,115000.00,9,39600.00
Проектирование веб-приложения на основе существующего решения,245500.00,30,105700.00
Миграция мобильного приложения,759000.00,74,331700.00
Настройка API-сервиса с нуля,89500.00,11,30400.00
Тестирование панели администратора под ключ,327500.00,42,122000.00
Проектирование системы управления задачами под ключ,539000.00,55,162600.00
Аудит системы аналитики (Enterprise),125000.00,11,34100.00
Развёртывание сети доставки контента (MVP),431000.00,30,132500.00
Тестирование системы аналитики,199000.00,15,81400.00
Оптимизация системы аутентификации с нуля,423500.00,44,127100.00
Оптимизация DevOps-пайплайна,492500.00,42,127900.00
Аудит DevOps-пайплайна (POC),240000.00,26,100800.00
Сопровождение ERP-системы с нуля,62500.00,7,24900.00
Интеграция системы резервного копирования под ключ,291000.00,34,116500.00
Оптимизация API-сервиса (SaaS),237000.00,25,70700.00
Внедрение корпоративного портала (SaaS),666000.00,70,254500.00
Сопровождение системы мониторинга,110000.00,9,33400.00
Настройка нагрузочного тестирования (POC),156500.00,19,75600.00
Развёртывание микросервисной архитектуры на основе существующего решения,142500.00,10,44900.00
Тестирование облачной инфраструктуры (POC),358000.00,30,108500.00
Аудит платёжного модуля под ключ,279500.00,28,135600.00
Разработка корпоративного портала с нуля,836000.00,69,238100.00
Аудит облачной инфраструктуры (SaaS),228500.00,18,80100.00
Разработка системы аутентификации под ключ,1577000.00,124,637700.00
Развёртывание API-сервиса (SaaS),364500.00,38,126000.00
Миграция системы аналитики (MVP),739500.00,71,341100.00
Развёртывание системы мониторинга на основе существующего решения,450500.00,46,182600.00
Развёртывание системы управления задачами (POC),600000.00,76,259700.00
Настройка веб-приложения (SaaS),12000.00,1,3300.00
Миграция API-сервиса (MVP),345500.00,38,131300.00
Развёртывание ERP-системы с нуля,220500.00,16,60200.00
Проектирование микросервисной архитектуры с нуля,646000.00,55,285400.00
Развёртывание системы управления задачами,596500.00,76,191500.00
Развёртывание системы резервного копирования (Enterprise),283500.00,30,104600.00
Оптимизация панели администратора (SaaS),443000.00,56,174000.00
Консультация корпоративного портала с нуля,80000.00,6,33100.00
Проектирование системы управления задачами (SaaS),196000.00,18,79900.00
Настройка API-сервиса,25000.00,2,8500.00
Разработка корпоративного портала,1462000.00,162,548400.00
Оптимизация системы резервного копирования (POC),71500.00,6,21000.00
Тестирование корпоративного портала (POC),116500.00,15,55400.00
Разработка чат-бота под ключ,1952500.00,239,942900.00
Сопровождение микросервисной архитектуры с нуля,40500.00,3,11500.00
Настройка системы мониторинга (POC),108500.00,13,31500.00
Внедрение микросервисной архитектуры под ключ,621500.00,74,290800.00
Внедрение микросервисной архитектуры (Enterprise),796000.00,84,217000.00
Развёртывание CRM-системы (POC),402000.00,38,184700.00
Внедрение платёжного модуля (SaaS),380000.00,48,110700.00
Сопровождение базы данных (MVP),111500.00,13,49300.00
Оптимизация ERP-системы (SaaS),304500.00,33,143400.00
Миграция нагрузочного тестирования (SaaS),757500.00,65,219400.00
Сопровождение системы аутентификации с нуля,40500.00,5,14800.00
Настройка CRM-системы (SaaS),170000.00,14,81000.00
Разработка микросервисной архитектуры под ключ,111500.00,10,54900.00
Настройка системы аналитики (SaaS),129500.00,15,36900.00
Сопровождение системы резервного копирования на основе существующего решения,143500.00,14,44400.00
Разработка облачной инфраструктуры (SaaS),206500.00,26,94800.00
Интеграция корпоративного портала с нуля,709000.00,50,272400.00
Настройка платёжного модуля (MVP),148000.00,12,50300.00
Консультация DevOps-пайплайна под ключ,28000.00,3,11200.00
Оптимизация микросервисной архитектуры (Enterprise),379000.00,31,157500.00
Проектирование системы управления задачами (MVP),624000.00,44,241900.00
Интеграция панели администратора (SaaS),331000.00,26,130800.00
Консультация системы управления задачами (MVP),17000.00,2,7800.00
Настройка микросервисной архитектуры под ключ,193500.00,15,51700.00
Разработка корпоративного портала с нуля,837500.00,89,210300.00
Сопровождение системы резервного копирования с нуля,13500.00,2,3800.00
Проектирование системы мониторинга (Enterprise),264000.00,28,79700.00
Аудит базы данных с нуля,286500.00,25,110800.00
Тестирование ERP-системы с нуля,65500.00,5,23400.00
Оптимизация веб-приложения (MVP),466000.00,43,180400.00
Настройка системы резервного копирования (MVP),144500.00,14,49700.00
Аудит CRM-системы (SaaS),256500.00,19,68900.00
Оптимизация веб-приложения под ключ,44000.00,3,12500.00
Развёртывание системы аналитики под ключ,310000.00,25,103100.00
Сопровождение API-сервиса с нуля,87500.00,11,35700.00
Интеграция веб-приложения (Enterprise),113000.00,14,49400.00
Настройка сети доставки контента (MVP),73500.00,9,27800.00
Интеграция панели администратора с нуля,693000.00,71,208500.00
Внедрение платёжного модуля под ключ,737000.00,63,358100.00
Развёртывание чат-бота на основе существующего решения,175500.00,20,55300.00
Разработка DevOps-пайплайна с нуля,1526500.00,122,742500.00
Внедрение DevOps-пайплайна с нуля,708000.00,58,260300.00
Разработка системы аналитики (Enterprise),1500000.00,182,689700.00
Развёртывание системы управления задачами,569500.00,45,244000.00
Оптимизация веб-приложения (MVP),394500.00,46,159500.00
Разработка базы данных,294500.00,31,82200.00
Внедрение системы мониторинга под ключ,629000.00,53,279800.00
Оптимизация платёжного модуля под ключ,368500.00,39,143500.00
Миграция чат-бота (MVP),807500.00,104,212800.00
Сопровождение базы данных (MVP),32500.00,3,15100.00
Тестирование микросервисной архитектуры (SaaS),58000.00,4,20900.00
Настройка системы управления задачами на основе существующего решения,184500.00,20,63500.00
Тестирование облачной инфраструктуры с нуля,179000.00,19,83900.00
Тестирование облачной инфраструктуры с нуля,178500.00,22,59400.00
Развёртывание платёжного модуля (SaaS),557000.00,65,213200.00
Настройка панели администратора (POC),63000.00,7,25700.00
Консультация CRM-системы (MVP),22500.00,2,9400.00
Оптимизация веб-приложения на основе существующего решения,77500.00,7,22300.00
Миграция CRM-системы (Enterprise),865000.00,105,235000.00
Развёртывание системы резервного копирования под ключ,580000.00,49,169800.00
Тестирование мобильного приложения,230500.00,23,58000.00
Консультация системы аналитики (Enterprise),8500.00,1,3400.00
Миграция платёжного модуля (MVP),717000.00,55,291500.00
Внедрение системы управления задачами под ключ,295500.00,32,143600.00
Миграция системы аутентификации (SaaS),703500.00,91,327500.00
Интеграция облачной инфраструктуры под ключ,507500.00,36,135600.00
Интеграция панели администратора (MVP),531500.00,60,215100.00
Аудит веб-приложения (SaaS),86000.00,7,32800.00
Тестирование системы резервного копирования (POC),107500.00,11,44700.00
Консультация DevOps-пайплайна (SaaS),16500.00,1,6100.00
Внедрение ERP-системы (Enterprise),796000.00,62,259200.00
Тестирование системы аутентификации с нуля,379000.00,33,151500.00
Сопровождение корпоративного портала,19000.00,2,8300.00
Внедрение сети доставки контента,696500.00,78,269900.00
Интеграция системы управления задачами на основе существующего решения,107500.00,14,51800.00
Сопровождение микросервисной архитектуры (Enterprise),43000.00,3,18400.00
Внедрение веб-приложения (SaaS),1177000.00,117,553500.00
Оптимизация нагрузочного тестирования,447000.00,43,186300.00
Развёртывание ERP-системы под ключ,151000.00,17,58200.00
Настройка корпоративного портала (Enterprise),167000.00,19,54500.00
Консультация мобильного приложения,25000.00,2,7400.00
Тестирование микросервисной архитектуры (SaaS),269000.00,20,69500.00
Разработка корпоративного портала под ключ,765500.00,75,344000.00
Аудит сети доставки контента (POC),176500.00,13,80600.00
Проектирование системы мониторинга (SaaS),600000.00,71,193700.00
Интеграция чат-бота под ключ,992000.00,99,389800.00
Сопровождение чат-бота (SaaS),80500.00,6,33400.00
Оптимизация системы резервного копирования с нуля,270000.00,20,115400.00
Настройка ERP-системы с нуля,35500.00,4,13500.00
Разработка системы управления задачами (Enterprise),1252000.00,156,324400.00
Интеграция системы управления задачами (SaaS),836000.00,78,219500.00
Оптимизация мобильного приложения под ключ,381500.00,40,144200.00
Внедрение панели администратора (POC),808000.00,60,270100.00
Консультация мобильного приложения на основе существующего решения,25000.00,3,10100.00
Сопровождение системы аутентификации (SaaS),108500.00,11,29000.00
Внедрение системы аутентификации под ключ,1344000.00,150,443800.00
Оптимизация микросервисной архитектуры (SaaS),499000.00,58,172700.00
Развёртывание системы аутентификации (POC),246500.00,25,112600.00
Оптимизация API-сервиса (MVP),215500.00,24,62600.00
Развёртывание веб-приложения под ключ,321000.00,34,96800.00
Разработка системы резервного копирования,448000.00,54,196100.00
Разработка DevOps-пайплайна на основе существующего решения,811000.00,76,219000.00
Интеграция CRM-системы (SaaS),325500.00,29,106800.00
Внедрение нагрузочного тестирования (POC),1049000.00,114,481600.00
Оптимизация платёжного модуля (MVP),289500.00,28,108800.00
Развёртывание платёжного модуля под ключ,426500.00,30,210000.00
Тестирование нагрузочного тестирования,268500.00,32,74100.00
Аудит нагрузочного тестирования с нуля,55000.00,6,13900.00
Разработка микросервисной архитектуры под ключ,649500.00,79,313400.00
Настройка системы управления задачами (POC),168500.00,14,76900.00
Проектирование системы мониторинга на основе существующего решения,746000.00,96,281800.00
Интеграция системы управления задачами (SaaS),174500.00,17,60000.00
Развёртывание мобильного приложения с нуля,159000.00,15,50300.00
Интеграция чат-бота (MVP),921500.00,68,429400.00
Сопровождение чат-бота (MVP),26500.00,3,11200.00
Аудит ERP-системы,163500.00,21,49900.00
Миграция панели администратора на основе существующего решения,177500.00,17,66200.00
Миграция чат-бота (MVP),324500.00,25,125300.00
Внедрение чат-бота с нуля,497000.00,36,213700.00
Миграция системы мониторинга (POC),552500.00,44,213800.00
Оптимизация микросервисной архитектуры с нуля,245500.00,31,118900.00
Разработка API-сервиса,1617500.00,168,520100.00
Интеграция DevOps-пайплайна под ключ,613500.00,44,238700.00
Развёртывание микросервисной архитектуры,160000.00,20,67500.00
Проектирование чат-бота под ключ,100500.00,8,48700.00
Сопровождение CRM-системы (SaaS),15500.00,1,4000.00
Сопровождение панели администратора на основе существующего решения,94000.00,10,40200.00
Внедрение чат-бота на основе существующего решения,898500.00,98,274600.00
Настройка сети доставки контента (SaaS),82000.00,10,24600.00
Развёртывание системы мониторинга,196500.00,19,68400.00
Настройка системы управления задачами (SaaS),134500.00,14,49300.00
Настройка мобильного приложения (POC),88000.00,10,39600.00
Развёртывание системы аутентификации под ключ,403000.00,31,174900.00
Сопровождение системы управления задачами (POC),38500.00,3,16500.00
Проектирование чат-бота под ключ,335000.00,36,118200.00
Внедрение веб-приложения (MVP),920500.00,69,346900.00
Разработка ERP-системы (Enterprise),870000.00,109,359900.00
Тестирование панели администратора (POC),282500.00,31,135800.00
Развёртывание облачной инфраструктуры (SaaS),378500.00,31,161400.00
Проектирование системы управления задачами под ключ,451000.00,51,123200.00
Сопровождение DevOps-пайплайна на основе существующего решения,100500.00,12,32700.00
Проектирование платёжного модуля (POC),328000.00,35,142600.00
Интеграция ERP-системы (SaaS),1010000.00,101,376900.00
Сопровождение CRM-системы (POC),45500.00,4,13400.00
Миграция мобильного приложения (SaaS),394000.00,42,151900.00
Настройка платёжного модуля с нуля,181500.00,13,89400.00
Разработка сети доставки контента,422500.00,30,191900.00
Интеграция микросервисной архитектуры с нуля,704500.00,82,205700.00
Развёртывание DevOps-пайплайна (MVP),541000.00,50,262900.00
Консультация платёжного модуля (Enterprise),39500.00,3,19500.00
Внедрение базы данных на основе существующего решения,1182500.00,147,433000.00
Миграция ERP-системы,120500.00,15,50300.00
Интеграция корпоративного портала под ключ,177500.00,21,61900.00
Настройка системы аутентификации (POC),104000.00,11,49200.00
Тестирование веб-приложения (MVP),289000.00,30,126800.00
Настройка панели администратора (MVP),147000.00,16,71600.00
Аудит ERP-системы (POC),113000.00,14,41100.00
Оптимизация системы аутентификации под ключ,259000.00,30,66600.00
Внедрение чат-бота под ключ,897000.00,104,261400.00
Тестирование сети доставки контента на основе существующего решения,294000.00,27,123300.00
Оптимизация платёжного модуля (POC),414000.00,33,200800.00
Оптимизация чат-бота с нуля,369000.00,45,178200.00
Настройка мобильного приложения на основе существующего решения,141500.00,11,46200.00
Внедрение панели администратора (MVP),628000.00,80,220600.00
Настройка облачной инфраструктуры под ключ,185500.00,22,77500.00
Тестирование системы управления задачами (POC),43000.00,3,13200.00
Тестирование базы данных (Enterprise),363000.00,26,96800.00
Миграция базы данных (MVP),526000.00,51,195500.00
Проектирование API-сервиса с нуля,274000.00,31,68600.00
Проектирование системы аутентификации (POC),32000.00,2,12100.00
Консультация системы управления задачами с нуля,26500.00,3,12500.00
Внедрение ERP-системы (MVP),387500.00,33,139300.00
Миграция системы управления задачами (POC),529000.00,47,230600.00
Аудит ERP-системы с нуля,99500.00,10,32700.00
Миграция DevOps-пайплайна,148000.00,11,65600.00
Внедрение платёжного модуля (SaaS),738500.00,55,341600.00
Развёртывание платёжного модуля (SaaS),200500.00,20,97100.00
Проектирование микросервисной архитектуры под ключ,593500.00,55,276600.00
Настройка чат-бота (SaaS),81000.00,9,37400.00
Проектирование системы аналитики под ключ,452500.00,38,226000.00
Миграция микросервисной архитектуры (SaaS),237000.00,24,99900.00
Разработка микросервисной архитектуры (MVP),1995500.00,232,861100.00
Интеграция веб-приложения (POC),447000.00,43,125500.00
Миграция микросервисной архитектуры (SaaS),665000.00,48,317500.00
Консультация DevOps-пайплайна (Enterprise),11000.00,1,5300.00
Проектирование облачной инфраструктуры на основе существующего решения,422000.00,41,156700.00
Разработка CRM-системы (MVP),1801000.00,205,844500.00
Миграция чат-бота (SaaS),764000.00,60,225700.00
Развёртывание системы аналитики,101500.00,11,35500.00
Сопровождение ERP-системы,16500.00,1,7900.00
Оптимизация мобильного приложения (MVP),466000.00,51,184900.00
Разработка CRM-системы (POC),1532500.00,186,596800.00
Настройка мобильного приложения,41500.00,5,20400.00
Миграция панели администратора под ключ,331500.00,28,142500.00
Миграция панели администратора (Enterprise),49500.00,5,21700.00
Миграция DevOps-пайплайна на основе существующего решения,611500.00,68,271200.00
Развёртывание базы данных на основе существующего решения,55000.00,6,15100.00
Проектирование базы данных (SaaS),453000.00,55,173100.00
Консультация базы данных с нуля,9000.00,1,3400.00
Разработка мобильного приложения с нуля,1750500.00,202,738100.00
Разработка чат-бота,1368000.00,174,448600.00
Сопровождение системы аналитики (Enterprise),35500.00,4,11700.00
Разработка сети доставки контента с нуля,81000.00,10,27300.00
Проектирование CRM-системы,392000.00,45,183700.00
Аудит системы аналитики,97000.00,10,31500.00
Тестирование мобильного приложения на основе существующего решения,192500.00,19,71600.00
Разработка системы мониторинга с нуля,1031000.00,125,329500.00
Внедрение платёжного модуля (SaaS),663500.00,65,278600.00
Сопровождение мобильного приложения,137000.00,16,61600.00
Сопровождение платёжного модуля под ключ,79500.00,8,20500.00
Разработка DevOps-пайплайна под ключ,651000.00,84,205500.00
Проектирование системы резервного копирования,700500.00,60,175800.00
Настройка системы аналитики (SaaS),20500.00,1,8700.00
Консультация микросервисной архитектуры под ключ,48000.00,5,20900.00
Проектирование системы резервного копирования (Enterprise),709000.00,85,317100.00
Консультация ERP-системы под ключ,49000.00,4,19900.00
Внедрение корпоративного портала (MVP),492000.00,40,226100.00
Развёртывание веб-приложения на основе существующего решения,163500.00,20,45100.00
Миграция платёжного модуля,798000.00,80,259200.00
Консультация DevOps-пайплайна,32000.00,4,10700.00
Внедрение системы аутентификации под ключ,1391000.00,127,365300.00
Консультация корпоративного портала (MVP),51500.00,6,13500.00
Разработка микросервисной архитектуры (Enterprise),1193500.00,119,369400.00
Интеграция чат-бота на основе существующего решения,347500.00,39,118000.00
Оптимизация системы аутентификации на основе существующего решения,145000.00,13,52300.00
Внедрение базы данных (POC),238500.00,29,63700.00
Интеграция DevOps-пайплайна (Enterprise),369000.00,37,176900.00
Миграция системы управления задачами (Enterprise),174000.00,13,79800.00
Миграция CRM-системы (SaaS),684000.00,83,331800.00
Консультация базы данных под ключ,70000.00,8,26800.00
Разработка CRM-системы (POC),1723500.00,158,569000.00
Проектирование DevOps-пайплайна,686500.00,66,322700.00
Настройка панели администратора (Enterprise),191500.00,18,79400.00
Настройка базы данных на основе существующего решения,100000.00,12,45900.00
Тестирование базы данных,217500.00,16,72100.00
Интеграция системы аналитики (Enterprise),245500.00,17,83900.00
Разработка базы данных под ключ,383000.00,37,141400.00
Сопровождение системы аутентификации (SaaS),79500.00,9,35900.00
Внедрение DevOps-пайплайна с нуля,952500.00,104,378900.00
Сопровождение корпоративного портала (SaaS),27500.00,3,13700.00
Тестирование нагрузочного тестирования (POC),98000.00,10,38400.00
Консультация системы аутентификации с нуля,70000.00,8,30800.00
Разработка веб-приложения,1440000.00,102,410500.00
Оптимизация системы мониторинга (POC),112000.00,9,55000.00
Тестирование корпоративного портала (Enterprise),225500.00,19,110700.00
Консультация системы аналитики (SaaS),44000.00,4,13200.00
Настройка нагрузочного тестирования (SaaS),23000.00,2,10300.00
Аудит корпоративного портала (POC),79000.00,6,29500.00
Разработка сети доставки контента,885000.00,65,375500.00
Разработка системы управления задачами (POC),1830000.00,230,897300.00
Разработка сети доставки контента (SaaS),1807500.00,216,753000.00
Внедрение облачной инфраструктуры (MVP),817500.00,74,384300.00
Настройка веб-приложения (POC),27500.00,3,12600.00
Консультация корпоративного портала (SaaS),33500.00,4,11600.00
Проектирование веб-приложения (Enterprise),44500.00,6,20900.00
Аудит CRM-системы (POC),133000.00,12,49000.00
Аудит системы управления задачами (SaaS),45500.00,5,15400.00
Оптимизация сети доставки контента с нуля,230500.00,28,108500.00
Оптимизация микросервисной архитектуры на основе существующего решения,483500.00,58,158500.00
Внедрение чат-бота с нуля,857500.00,71,425000.00
Сопровождение ERP-системы под ключ,27000.00,2,11400.00
Консультация чат-бота (MVP),28000.00,3,10900.00
Проектирование ERP-системы (POC),712500.00,55,246700.00
Интеграция мобильного приложения (Enterprise),255000.00,32,127400.00
Оптимизация ERP-системы (POC),140500.00,14,67700.00
Настройка системы резервного копирования (Enterprise),126500.00,15,37200.00
Миграция панели администратора под ключ,165000.00,20,76800.00
Интеграция CRM-системы с нуля,643500.00,77,185700.00
Сопровождение ERP-системы с нуля,121500.00,15,57400.00
Консультация API-сервиса на основе существующего решения,18000.00,2,6000.00
Миграция системы управления задачами (Enterprise),847500.00,92,353700.00
Внедрение базы данных (SaaS),396500.00,39,160200.00
Настройка системы резервного копирования (POC),57000.00,7,23500.00
Интеграция ERP-системы (Enterprise),766000.00,76,234700.00
Проектирование панели администратора под ключ,217500.00,28,67300.00
Внедрение корпоративного портала на основе существующего решения,82500.00,10,28100.00
Тестирование веб-приложения,131000.00,17,58200.00
Интеграция чат-бота с нуля,1186000.00,108,396600.00
Аудит системы управления задачами (SaaS),291500.00,34,80600.00
Внедрение системы управления задачами (POC),1044000.00,78,327200.00
Внедрение системы резервного копирования на основе существующего решения,383500.00,43,134000.00
Разработка CRM-системы с нуля,243500.00,27,84200.00
Разработка системы управления задачами,1416500.00,146,687800.00
Внедрение системы аутентификации (MVP),1496500.00,131,381900.00
Тестирование ERP-системы на основе существующего решения,159000.00,12,51100.00
Консультация CRM-системы под ключ,36000.00,4,15300.00
Аудит CRM-системы с нуля,53500.00,7,20500.00
Аудит мобильного приложения на основе существующего решения,263500.00,21,72100.00
Миграция веб-приложения (SaaS),332500.00,40,119800.00
Аудит API-сервиса (Enterprise),30000.00,4,13300.00
Аудит системы резервного копирования под ключ,178500.00,16,59700.00
Аудит мобильного приложения (Enterprise),25000.00,3,11800.00
Разработка DevOps-пайплайна под ключ,1540500.00,168,485700.00
Тестирование системы мониторинга (SaaS),268000.00,28,102200.00
Проектирование API-сервиса под ключ,434000.00,41,146800.00
Консультация панели администратора под ключ,5000.00,1,2300.00
Проектирование CRM-системы (Enterprise),436500.00,41,183200.00
Оптимизация мобильного приложения (Enterprise),441500.00,40,203600.00
Тестирование CRM-системы (POC),154500.00,14,74500.00
Тестирование системы управления задачами (Enterprise),81500.00,7,29400.00
Аудит API-сервиса (Enterprise),184500.00,13,51800.00
Интеграция панели администратора (MVP),842000.00,100,317300.00
Разработка микросервисной архитектуры (SaaS),1221000.00,134,536800.00
Аудит системы мониторинга на основе существующего решения,126500.00,11,34800.00
Сопровождение системы резервного копирования на основе существующего решения,141500.00,15,44800.00
Развёртывание сети доставки контента,259500.00,18,80800.00
Разработка системы управления задачами (SaaS),1345000.00,103,416500.00
Сопровождение системы резервного копирования на основе существующего решения,123000.00,11,40400.00
Аудит CRM-системы с нуля,230000.00,17,84100.00
Аудит сети доставки контента под ключ,101000.00,9,34000.00
Миграция сети доставки контента (MVP),721000.00,92,210200.00
Оптимизация базы данных на основе существующего решения,116000.00,10,37000.00
Настройка базы данных,76500.00,8,31100.00
Миграция API-сервиса (POC),103500.00,8,31000.00
